images,congruentcy,corrAns,arrow_1,arrow_2,arrow_3,target,arrow_5,arrow_6,arrow_7,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,instr_text.started,instr_text.stopped,instr_resp.keys,instr_resp.rt,polygon.started,polygon.stopped,arrow1_.started,arrow1_.stopped,arrow2_.started,arrow2_.stopped,arrow3_.started,arrow3_.stopped,target_p.started,target_p.stopped,arrow5_.started,arrow5_.stopped,arrow6_.started,arrow6_.stopped,arrow7_.started,arrow7_.stopped,key_resp_P.keys,key_resp_P.corr,key_resp_P.rt,key_resp_P.started,key_resp_P.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,arrow1.started,arrow1.stopped,arrow2.started,arrow2.stopped,arrow3.started,arrow3.stopped,target_t.started,target_t.stopped,arrow5.started,arrow5.stopped,arrow6.started,arrow6.stopped,arrow7.started,arrow7.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_6.started,text_6.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,15.565447600005427,None,space,14.76719260000391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,0,0,0,1,,,,,,,,,,,,,,,,,30.373306699999375,None,31.4161957000033,None,31.4161957000033,None,31.4161957000033,None,31.4161957000033,None,31.4161957000033,None,31.4161957000033,None,31.4161957000033,None,a,1,4.646859500004211,31.4161957000033,None,36.08761790000426,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,0,1,1,1,,,,,,,,,,,,,,,,,37.58107890000974,None,38.59024720000161,None,38.59024720000161,None,38.59024720000161,None,38.59024720000161,None,38.59024720000161,None,38.59024720000161,None,38.59024720000161,None,a,1,0.8732126000104472,38.59024720000161,None,39.482854400004726,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,0,2,2,4,,,,,,,,,,,,,,,,,40.98886520000815,None,42.01087540001026,None,42.01087540001026,None,42.01087540001026,None,42.01087540001026,None,42.01087540001026,None,42.01087540001026,None,42.01087540001026,None,a,1,1.1890779999957886,42.01087540001026,None,43.21181190000789,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,0,3,3,3,,,,,,,,,,,,,,,,,44.71340920000512,None,45.723185000009835,None,45.723185000009835,None,45.723185000009835,None,45.723185000009835,None,45.723185000009835,None,45.723185000009835,None,45.723185000009835,None,k,1,1.0373278000042774,45.723185000009835,None,46.773964100008016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,0,4,4,4,,,,,,,,,,,,,,,,,48.275757199997315,None,49.28911130000779,None,49.28911130000779,None,49.28911130000779,None,49.28911130000779,None,49.28911130000779,None,49.28911130000779,None,49.28911130000779,None,a,1,0.751830199995311,49.28911130000779,None,50.05660340000759,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,0,5,5,0,,,,,,,,,,,,,,,,,51.56248690000211,None,52.572161400006735,None,52.572161400006735,None,52.572161400006735,None,52.572161400006735,None,52.572161400006735,None,52.572161400006735,None,52.572161400006735,None,a,1,0.6212356999894837,52.572161400006735,None,53.20573919999879,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,1,0,6,2,,,,,,,,,,,,,,,,,54.71152440000151,None,55.71673310000915,None,55.71673310000915,None,55.71673310000915,None,55.71673310000915,None,55.71673310000915,None,55.71673310000915,None,55.71673310000915,None,k,1,0.6050869000027888,55.71673310000915,None,56.3382500000007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,1,1,7,2,,,,,,,,,,,,,,,,,57.84408500000427,None,58.85339640000893,None,58.85339640000893,None,58.85339640000893,None,58.85339640000893,None,58.85339640000893,None,58.85339640000893,None,58.85339640000893,None,k,1,0.7088436000049114,58.85339640000893,None,59.57917029999953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,1,2,8,3,,,,,,,,,,,,,,,,,61.08492639999895,None,62.094333700006246,None,62.094333700006246,None,62.094333700006246,None,62.094333700006246,None,62.094333700006246,None,62.094333700006246,None,62.094333700006246,None,k,1,0.8924703000084264,62.094333700006246,None,63.003635400003986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,1,3,9,0,,,,,,,,,,,,,,,,,64.50550310000835,None,65.51466210000217,None,65.51466210000217,None,65.51466210000217,None,65.51466210000217,None,65.51466210000217,None,65.51466210000217,None,65.51466210000217,None,a,1,0.7044821000017691,65.51466210000217,None,66.2320624999993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,1,4,10,3,,,,,,,,,,,,,,,,,67.73781620000955,None,68.74748150000232,None,68.74748150000232,None,68.74748150000232,None,68.74748150000232,None,68.74748150000232,None,68.74748150000232,None,68.74748150000232,None,k,1,0.8163148000021465,68.74748150000232,None,69.58145220000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,1,5,11,4,,,,,,,,,,,,,,,,,71.08305860000837,None,72.09244040001067,None,72.09244040001067,None,72.09244040001067,None,72.09244040001067,None,72.09244040001067,None,72.09244040001067,None,72.09244040001067,None,a,1,0.6315508999978192,72.09244040001067,None,72.7433449000091,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,2,0,12,0,,,,,,,,,,,,,,,,,74.24913530000777,None,75.25838110000768,None,75.25838110000768,None,75.25838110000768,None,75.25838110000768,None,75.25838110000768,None,75.25838110000768,None,75.25838110000768,None,a,1,0.6421163000050001,75.25838110000768,None,75.9173191000009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,2,1,13,0,,,,,,,,,,,,,,,,,77.41891740000574,None,78.4328186000057,None,78.4328186000057,None,78.4328186000057,None,78.4328186000057,None,78.4328186000057,None,78.4328186000057,None,78.4328186000057,None,a,1,0.46002330000919756,78.4328186000057,None,78.90800850000232,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,2,2,14,2,,,,,,,,,,,,,,,,,80.40988040000957,None,81.42343609999807,None,81.42343609999807,None,81.42343609999807,None,81.42343609999807,None,81.42343609999807,None,81.42343609999807,None,81.42343609999807,None,k,1,0.629814499989152,81.42343609999807,None,82.06553100000019,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,2,3,15,5,,,,,,,,,,,,,,,,,83.56711150000046,None,84.57656919999863,None,84.57656919999863,None,84.57656919999863,None,84.57656919999863,None,84.57656919999863,None,84.57656919999863,None,84.57656919999863,None,k,1,0.7811297000007471,84.57656919999863,None,85.36902030000056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,2,4,16,5,,,,,,,,,,,,,,,,,86.87485629999719,None,87.88002399999823,None,87.88002399999823,None,87.88002399999823,None,87.88002399999823,None,87.88002399999823,None,87.88002399999823,None,87.88002399999823,None,k,1,0.41412010000203736,87.88002399999823,None,88.305454500005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,2,5,17,3,,,,,,,,,,,,,,,,,89.81147860000783,None,90.82064530000207,None,90.82064530000207,None,90.82064530000207,None,90.82064530000207,None,90.82064530000207,None,90.82064530000207,None,90.82064530000207,None,k,1,0.5459965999907581,90.82064530000207,None,91.37958809999691,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,3,0,18,4,,,,,,,,,,,,,,,,,92.88531820000208,None,93.89056080000591,None,93.89056080000591,None,93.89056080000591,None,93.89056080000591,None,93.89056080000591,None,93.89056080000591,None,93.89056080000591,None,a,1,0.4683772999997018,93.89056080000591,None,94.37024129999918,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,3,1,19,2,,,,,,,,,,,,,,,,,95.87182549999852,None,96.88161630000104,None,96.88161630000104,None,96.88161630000104,None,96.88161630000104,None,96.88161630000104,None,96.88161630000104,None,96.88161630000104,None,k,1,0.4217098000081023,96.88161630000104,None,97.31536269999924,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,3,2,20,5,,,,,,,,,,,,,,,,,98.82079599999997,None,99.83023279999907,None,99.83023279999907,None,99.83023279999907,None,99.83023279999907,None,99.83023279999907,None,99.83023279999907,None,99.83023279999907,None,k,1,0.4658519999939017,99.83023279999907,None,100.31411079999816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,3,3,21,1,,,,,,,,,,,,,,,,,101.8159214000043,None,102.82504809999955,None,102.82504809999955,None,102.82504809999955,None,102.82504809999955,None,102.82504809999955,None,102.82504809999955,None,102.82504809999955,None,a,1,0.5031350999925053,102.82504809999955,None,103.34227160000592,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,3,4,22,1,,,,,,,,,,,,,,,,,104.84385220000695,None,105.84911930000817,None,105.84911930000817,None,105.84911930000817,None,105.84911930000817,None,105.84911930000817,None,105.84911930000817,None,105.84911930000817,None,a,1,0.6314642000070307,105.84911930000817,None,106.49978690000717,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,3,5,23,5,,,,,,,,,,,,,,,,,108.00163610000163,None,109.01076070001,None,109.01076070001,None,109.01076070001,None,109.01076070001,None,109.01076070001,None,109.01076070001,None,109.01076070001,None,k,1,0.4462522999965586,109.01076070001,None,109.46958020000602,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.00472710000759,None,112.97330930001044,None,space,6.2610119999881135,112.97330930001044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,,,,,0,0,0,3,,,,,,,,,,,,,119.25091519999842,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.26034730000538,None,120.26034730000538,None,120.26034730000538,None,120.26034730000538,None,120.26034730000538,None,120.26034730000538,None,120.26034730000538,None,k,1,1.3343199999944773,120.26034730000538,None,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,,,,,0,1,1,0,,,,,,,,,,,,,121.61161449999781,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.62935160000052,None,122.62935160000052,None,122.62935160000052,None,122.62935160000052,None,122.62935160000052,None,122.62935160000052,None,122.62935160000052,None,a,1,0.4855971000069985,122.62935160000052,None,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,,,,,0,2,2,5,,,,,,,,,,,,,123.12991000000329,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.14346849999856,None,124.14346849999856,None,124.14346849999856,None,124.14346849999856,None,124.14346849999856,None,124.14346849999856,None,124.14346849999856,None,k,1,1.4277501999895321,124.14346849999856,None,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,,,,,0,3,3,1,,,,,,,,,,,,,125.58688319999783,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.59608920000028,None,126.59608920000028,None,126.59608920000028,None,126.59608920000028,None,126.59608920000028,None,126.59608920000028,None,126.59608920000028,None,a,1,0.47132670000428334,126.59608920000028,None,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,,,,,0,4,4,2,,,,,,,,,,,,,127.07992620000732,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0895567999978,None,128.0895567999978,None,128.0895567999978,None,128.0895567999978,None,128.0895567999978,None,128.0895567999978,None,128.0895567999978,None,k,1,0.4100365000049351,128.0895567999978,None,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,,,,,0,5,5,4,,,,,,,,,,,,,128.51501680001093,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.53281650001009,None,129.53281650001009,None,129.53281650001009,None,129.53281650001009,None,129.53281650001009,None,129.53281650001009,None,129.53281650001009,None,a,1,0.3991863999981433,129.53281650001009,None,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,,,,,1,0,6,4,,,,,,,,,,,,,129.94962050000322,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.96319350000704,None,130.96319350000704,None,130.96319350000704,None,130.96319350000704,None,130.96319350000704,None,130.96319350000704,None,130.96319350000704,None,a,1,0.6407866999943508,130.96319350000704,None,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,,,,,1,1,7,2,,,,,,,,,,,,,131.62231570000586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.63163430000714,None,132.63163430000714,None,132.63163430000714,None,132.63163430000714,None,132.63163430000714,None,132.63163430000714,None,132.63163430000714,None,k,1,0.5725833000033163,132.63163430000714,None,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,,,,,1,2,8,5,,,,,,,,,,,,,133.21560360000876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.2333304000058,None,134.2333304000058,None,134.2333304000058,None,134.2333304000058,None,134.2333304000058,None,134.2333304000058,None,134.2333304000058,None,k,1,0.5231218999979319,134.2333304000058,None,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,,,,,1,3,9,4,,,,,,,,,,,,,134.76727660000324,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.78496720000112,None,135.78496720000112,None,135.78496720000112,None,135.78496720000112,None,135.78496720000112,None,135.78496720000112,None,135.78496720000112,None,a,1,0.44368300000496674,135.78496720000112,None,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,,,,,1,4,10,5,,,,,,,,,,,,,136.24387380000553,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.25746570000774,None,137.25746570000774,None,137.25746570000774,None,137.25746570000774,None,137.25746570000774,None,137.25746570000774,None,137.25746570000774,None,k,1,0.41939510000520386,137.25746570000774,None,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,,,,,1,5,11,3,,,,,,,,,,,,,137.69125160000112,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.70473550001043,None,138.70473550001043,None,138.70473550001043,None,138.70473550001043,None,138.70473550001043,None,138.70473550001043,None,138.70473550001043,None,k,1,0.8603425999899628,138.70473550001043,None,,,,,,,,,,,,,13,001,2022_Oct_12_1502,Flanker,2021.2.0,239.74836015879393,
