images,congruentcy,corrAns,arrow_1,arrow_2,arrow_3,target,arrow_5,arrow_6,arrow_7,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,instr_text.started,instr_text.stopped,instr_resp.keys,instr_resp.rt,polygon.started,polygon.stopped,arrow1_.started,arrow1_.stopped,arrow2_.started,arrow2_.stopped,arrow3_.started,arrow3_.stopped,target_p.started,target_p.stopped,arrow5_.started,arrow5_.stopped,arrow6_.started,arrow6_.stopped,arrow7_.started,arrow7_.stopped,key_resp_P.keys,key_resp_P.corr,key_resp_P.rt,key_resp_P.started,key_resp_P.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,arrow1.started,arrow1.stopped,arrow2.started,arrow2.stopped,arrow3.started,arrow3.stopped,target_t.started,target_t.stopped,arrow5.started,arrow5.stopped,arrow6.started,arrow6.stopped,arrow7.started,arrow7.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_6.started,text_6.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,9.192679899999803,None,space,20.886134800000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2022_Aug_07_1644,Flanker,2021.2.0,240.95688799179072,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,0,0,0,5,,,,,,,,,,,,,,,,,30.104718499999763,None,31.126428199999737,None,31.126428199999737,None,31.126428199999737,None,31.126428199999737,None,31.126428199999737,None,31.126428199999737,None,31.126428199999737,None,k,1,4.408928199999991,31.126428199999737,None,35.55610320000005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2022_Aug_07_1644,Flanker,2021.2.0,240.95688799179072,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,0,1,1,0,,,,,,,,,,,,,,,,,37.05805119999968,None,38.075592700000016,None,38.075592700000016,None,38.075592700000016,None,38.075592700000016,None,38.075592700000016,None,38.075592700000016,None,38.075592700000016,None,a,1,1.1244421999999759,38.075592700000016,None,39.21845260000009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2022_Aug_07_1644,Flanker,2021.2.0,240.95688799179072,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,0,2,2,3,,,,,,,,,,,,,,,,,40.724135699999806,None,41.72936889999983,None,41.72936889999983,None,41.72936889999983,None,41.72936889999983,None,41.72936889999983,None,41.72936889999983,None,41.72936889999983,None,k,1,0.5829066999999668,41.72936889999983,None,42.32992259999992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2022_Aug_07_1644,Flanker,2021.2.0,240.95688799179072,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,0,3,3,1,,,,,,,,,,,,,,,,,43.83152519999976,None,44.8369146,None,44.8369146,None,44.8369146,None,44.8369146,None,44.8369146,None,44.8369146,None,44.8369146,None,a,1,0.5238184999998339,44.8369146,None,45.379086299999926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2022_Aug_07_1644,Flanker,2021.2.0,240.95688799179072,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,0,4,4,2,,,,,,,,,,,,,,,,,46.88065340000003,None,47.89011709999977,None,47.89011709999977,None,47.89011709999977,None,47.89011709999977,None,47.89011709999977,None,47.89011709999977,None,47.89011709999977,None,k,1,0.575199199999588,47.89011709999977,None,48.48240709999982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2022_Aug_07_1644,Flanker,2021.2.0,240.95688799179072,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,0,5,5,5,,,,,,,,,,,,,,,,,49.988177599999744,None,50.99348680000003,None,50.99348680000003,None,50.99348680000003,None,50.99348680000003,None,50.99348680000003,None,50.99348680000003,None,50.99348680000003,None,k,1,0.45598340000015014,50.99348680000003,None,51.460582899999736,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2022_Aug_07_1644,Flanker,2021.2.0,240.95688799179072,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,1,0,6,0,,,,,,,,,,,,,,,,,52.966225699999995,None,53.97157190000007,None,53.97157190000007,None,53.97157190000007,None,53.97157190000007,None,53.97157190000007,None,53.97157190000007,None,53.97157190000007,None,a,1,0.4143164999995861,53.97157190000007,None,54.40535849999969,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2022_Aug_07_1644,Flanker,2021.2.0,240.95688799179072,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,1,1,7,0,,,,,,,,,,,,,,,,,55.90693199999987,None,56.920576399999845,None,56.920576399999845,None,56.920576399999845,None,56.920576399999845,None,56.920576399999845,None,56.920576399999845,None,56.920576399999845,None,a,1,0.5137122000001,56.920576399999845,None,57.44607760000008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2022_Aug_07_1644,Flanker,2021.2.0,240.95688799179072,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,1,2,8,1,,,,,,,,,,,,,,,,,58.947653700000046,None,59.961290299999746,None,59.961290299999746,None,59.961290299999746,None,59.961290299999746,None,59.961290299999746,None,59.961290299999746,None,59.961290299999746,None,a,1,0.5854225000002771,59.961290299999746,None,60.56194740000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2022_Aug_07_1644,Flanker,2021.2.0,240.95688799179072,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,1,3,9,4,,,,,,,,,,,,,,,,,62.06344689999969,None,63.07702859999972,None,63.07702859999972,None,63.07702859999972,None,63.07702859999972,None,63.07702859999972,None,63.07702859999972,None,63.07702859999972,None,a,1,0.374078499999996,63.07702859999972,None,63.46910630000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2022_Aug_07_1644,Flanker,2021.2.0,240.95688799179072,
