images,congruentcy,corrAns,arrow_1,arrow_2,arrow_3,target,arrow_5,arrow_6,arrow_7,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,instr_text.started,instr_text.stopped,instr_resp.keys,instr_resp.rt,polygon.started,polygon.stopped,arrow1_.started,arrow1_.stopped,arrow2_.started,arrow2_.stopped,arrow3_.started,arrow3_.stopped,target_p.started,target_p.stopped,arrow5_.started,arrow5_.stopped,arrow6_.started,arrow6_.stopped,arrow7_.started,arrow7_.stopped,key_resp_P.keys,key_resp_P.corr,key_resp_P.rt,key_resp_P.started,key_resp_P.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,arrow1.started,arrow1.stopped,arrow2.started,arrow2.stopped,arrow3.started,arrow3.stopped,target_t.started,target_t.stopped,arrow5.started,arrow5.stopped,arrow6.started,arrow6.stopped,arrow7.started,arrow7.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_6.started,text_6.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,15.705494799999997,None,space,11.627434599999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,001,2022_Oct_21_1940,Flanker,2021.2.0,241.1655046508843,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,0,0,0,5,,,,,,,,,,,,,,,,,27.373729400000002,None,28.466458099999983,None,28.466458099999983,None,28.466458099999983,None,28.466458099999983,None,28.466458099999983,None,28.466458099999983,None,28.466458099999983,None,k,1,0.8027230000000145,28.466458099999983,None,29.292382099999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,001,2022_Oct_21_1940,Flanker,2021.2.0,241.1655046508843,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,0,1,1,3,,,,,,,,,,,,,,,,,30.79399669999998,None,31.815881599999983,None,31.815881599999983,None,31.815881599999983,None,31.815881599999983,None,31.815881599999983,None,31.815881599999983,None,31.815881599999983,None,k,1,1.7979280999999787,31.815881599999983,None,33.626217699999984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,001,2022_Oct_21_1940,Flanker,2021.2.0,241.1655046508843,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,0,2,2,2,,,,,,,,,,,,,,,,,35.1321217,None,36.1370871,None,36.1370871,None,36.1370871,None,36.1370871,None,36.1370871,None,36.1370871,None,36.1370871,None,k,1,0.7651314999999954,36.1370871,None,36.92130789999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,001,2022_Oct_21_1940,Flanker,2021.2.0,241.1655046508843,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,0,3,3,4,,,,,,,,,,,,,,,,,38.42700819999999,None,39.436452900000006,None,39.436452900000006,None,39.436452900000006,None,39.436452900000006,None,39.436452900000006,None,39.436452900000006,None,39.436452900000006,None,a,1,0.6421937000000071,39.436452900000006,None,40.09128099999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,001,2022_Oct_21_1940,Flanker,2021.2.0,241.1655046508843,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,0,4,4,3,,,,,,,,,,,,,,,,,41.59281809999999,None,42.60225359999998,None,42.60225359999998,None,42.60225359999998,None,42.60225359999998,None,42.60225359999998,None,42.60225359999998,None,42.60225359999998,None,k,1,1.004858299999995,42.60225359999998,None,43.61999079999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,001,2022_Oct_21_1940,Flanker,2021.2.0,241.1655046508843,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,0,5,5,3,,,,,,,,,,,,,,,,,45.12175199999999,None,46.13124629999999,None,46.13124629999999,None,46.13124629999999,None,46.13124629999999,None,46.13124629999999,None,46.13124629999999,None,46.13124629999999,None,k,1,0.6843312000000026,46.13124629999999,None,46.8318304,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,001,2022_Oct_21_1940,Flanker,2021.2.0,241.1655046508843,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,1,0,6,4,,,,,,,,,,,,,,,,,48.33357989999999,None,49.342752099999984,None,49.342752099999984,None,49.342752099999984,None,49.342752099999984,None,49.342752099999984,None,49.342752099999984,None,49.342752099999984,None,a,1,0.5212002000000098,49.342752099999984,None,49.876701,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,001,2022_Oct_21_1940,Flanker,2021.2.0,241.1655046508843,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,1,1,7,1,,,,,,,,,,,,,,,,,51.37822799999998,None,52.3876612,None,52.3876612,None,52.3876612,None,52.3876612,None,52.3876612,None,52.3876612,None,52.3876612,None,a,1,0.6127324999999928,52.3876612,None,53.013305599999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,001,2022_Oct_21_1940,Flanker,2021.2.0,241.1655046508843,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,1,2,8,0,,,,,,,,,,,,,,,,,54.51490479999998,None,55.528679899999986,None,55.528679899999986,None,55.528679899999986,None,55.528679899999986,None,55.528679899999986,None,55.528679899999986,None,55.528679899999986,None,a,1,0.5921259999999791,55.528679899999986,None,56.13751189999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,001,2022_Oct_21_1940,Flanker,2021.2.0,241.1655046508843,
