images,congruentcy,corrAns,arrow_1,arrow_2,arrow_3,target,arrow_5,arrow_6,arrow_7,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,instr_text.started,instr_text.stopped,instr_resp.keys,instr_resp.rt,polygon.started,polygon.stopped,arrow1_.started,arrow1_.stopped,arrow2_.started,arrow2_.stopped,arrow3_.started,arrow3_.stopped,target_p.started,target_p.stopped,arrow5_.started,arrow5_.stopped,arrow6_.started,arrow6_.stopped,arrow7_.started,arrow7_.stopped,key_resp_P.keys,key_resp_P.corr,key_resp_P.rt,key_resp_P.started,key_resp_P.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,arrow1.started,arrow1.stopped,arrow2.started,arrow2.stopped,arrow3.started,arrow3.stopped,target_t.started,target_t.stopped,arrow5.started,arrow5.stopped,arrow6.started,arrow6.stopped,arrow7.started,arrow7.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_6.started,text_6.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,16.31380599999102,None,space,21.98532099998556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,001,2022_Oct_13_1200,Flanker,2021.2.0,239.94222191993802,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,0,0,0,5,,,,,,,,,,,,,,,,,38.3266354999796,None,39.33599909997429,None,39.33599909997429,None,39.33599909997429,None,39.33599909997429,None,39.33599909997429,None,39.33599909997429,None,39.33599909997429,None,k,1,0.6432929000002332,39.33599909997429,None,40.00333129998762,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,001,2022_Oct_13_1200,Flanker,2021.2.0,239.94222191993802,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,0,1,1,1,,,,,,,,,,,,,,,,,41.50061709998408,None,42.51019259999157,None,42.51019259999157,None,42.51019259999157,None,42.51019259999157,None,42.51019259999157,None,42.51019259999157,None,42.51019259999157,None,a,1,5.638174699997762,42.51019259999157,None,48.16594819998136,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,001,2022_Oct_13_1200,Flanker,2021.2.0,239.94222191993802,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,0,2,2,1,,,,,,,,,,,,,,,,,49.66775849999976,None,50.67734599998221,None,50.67734599998221,None,50.67734599998221,None,50.67734599998221,None,50.67734599998221,None,50.67734599998221,None,50.67734599998221,None,a,1,0.9435809999995399,50.67734599998221,None,51.63648979997379,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,001,2022_Oct_13_1200,Flanker,2021.2.0,239.94222191993802,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,0,3,3,1,,,,,,,,,,,,,,,,,53.14226339999004,None,54.1475021999795,None,54.1475021999795,None,54.1475021999795,None,54.1475021999795,None,54.1475021999795,None,54.1475021999795,None,54.1475021999795,None,a,1,0.7137696999998298,54.1475021999795,None,54.873335099982796,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,001,2022_Oct_13_1200,Flanker,2021.2.0,239.94222191993802,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,0,4,4,5,,,,,,,,,,,,,,,,,56.37487939998391,None,57.388550099974964,None,57.388550099974964,None,57.388550099974964,None,57.388550099974964,None,57.388550099974964,None,57.388550099974964,None,57.388550099974964,None,k,1,0.5691824999812525,57.388550099974964,None,57.97216320000007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,001,2022_Oct_13_1200,Flanker,2021.2.0,239.94222191993802,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,0,5,5,4,,,,,,,,,,,,,,,,,59.47796209997614,None,60.48317909997422,None,60.48317909997422,None,60.48317909997422,None,60.48317909997422,None,60.48317909997422,None,60.48317909997422,None,60.48317909997422,None,a,1,0.49114580001332797,60.48317909997422,None,60.99223159998655,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,001,2022_Oct_13_1200,Flanker,2021.2.0,239.94222191993802,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,1,0,6,2,,,,,,,,,,,,,,,,,62.49383880000096,None,63.50744129999657,None,63.50744129999657,None,63.50744129999657,None,63.50744129999657,None,63.50744129999657,None,63.50744129999657,None,63.50744129999657,None,k,1,0.6512608999910299,63.50744129999657,None,64.17476239998359,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,001,2022_Oct_13_1200,Flanker,2021.2.0,239.94222191993802,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,1,1,7,4,,,,,,,,,,,,,,,,,65.67639499998768,None,66.68559899998945,None,66.68559899998945,None,66.68559899998945,None,66.68559899998945,None,66.68559899998945,None,66.68559899998945,None,66.68559899998945,None,a,1,0.48136259999591857,66.68559899998945,None,67.17795899999328,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,001,2022_Oct_13_1200,Flanker,2021.2.0,239.94222191993802,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,1,2,8,5,,,,,,,,,,,,,,,,,68.67956419999246,None,69.69307209999533,None,69.69307209999533,None,69.69307209999533,None,69.69307209999533,None,69.69307209999533,None,69.69307209999533,None,69.69307209999533,None,k,1,0.49054959998466074,69.69307209999533,None,70.2017821999907,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,001,2022_Oct_13_1200,Flanker,2021.2.0,239.94222191993802,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,1,3,9,2,,,,,,,,,,,,,,,,,71.7033730999974,None,72.71692459998303,None,72.71692459998303,None,72.71692459998303,None,72.71692459998303,None,72.71692459998303,None,72.71692459998303,None,72.71692459998303,None,k,1,0.6671595000079833,72.71692459998303,None,73.40122699999483,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,001,2022_Oct_13_1200,Flanker,2021.2.0,239.94222191993802,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,1,4,10,4,,,,,,,,,,,,,,,,,74.90691999997944,None,75.91650419999496,None,75.91650419999496,None,75.91650419999496,None,75.91650419999496,None,75.91650419999496,None,75.91650419999496,None,75.91650419999496,None,a,1,0.6204132999991998,75.91650419999496,None,76.55040439998265,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,001,2022_Oct_13_1200,Flanker,2021.2.0,239.94222191993802,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,1,5,11,0,,,,,,,,,,,,,,,,,78.0519780999748,None,79.06140379997669,None,79.06140379997669,None,79.06140379997669,None,79.06140379997669,None,79.06140379997669,None,79.06140379997669,None,79.06140379997669,None,a,1,0.835658100026194,79.06140379997669,None,79.91231839999091,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,001,2022_Oct_13_1200,Flanker,2021.2.0,239.94222191993802,
