images,congruentcy,corrAns,arrow_1,arrow_2,arrow_3,target,arrow_5,arrow_6,arrow_7,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,instr_text.started,instr_text.stopped,instr_resp.keys,instr_resp.rt,polygon.started,polygon.stopped,arrow1_.started,arrow1_.stopped,arrow2_.started,arrow2_.stopped,arrow3_.started,arrow3_.stopped,target_p.started,target_p.stopped,arrow5_.started,arrow5_.stopped,arrow6_.started,arrow6_.stopped,arrow7_.started,arrow7_.stopped,key_resp_P.keys,key_resp_P.corr,key_resp_P.rt,key_resp_P.started,key_resp_P.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,arrow1.started,arrow1.stopped,arrow2.started,arrow2.stopped,arrow3.started,arrow3.stopped,target_t.started,target_t.stopped,arrow5.started,arrow5.stopped,arrow6.started,arrow6.stopped,arrow7.started,arrow7.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_6.started,text_6.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,56.52631299999999,None,space,34.87077690000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,0,0,0,5,,,,,,,,,,,,,,,,,91.4539331,None,92.46795339999997,None,92.46795339999997,None,92.46795339999997,None,92.46795339999997,None,92.46795339999997,None,92.46795339999997,None,92.46795339999997,None,k,1,0.7857222000000093,92.46795339999997,None,93.27672559999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,0,1,1,1,,,,,,,,,,,,,,,,,94.77412589999997,None,95.7961215,None,95.7961215,None,95.7961215,None,95.7961215,None,95.7961215,None,95.7961215,None,95.7961215,None,a,1,2.4340689999999654,95.7961215,None,98.2487204,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,0,2,2,4,,,,,,,,,,,,,,,,,99.75032739999997,None,100.76404399999998,None,100.76404399999998,None,100.76404399999998,None,100.76404399999998,None,100.76404399999998,None,100.76404399999998,None,100.76404399999998,None,a,1,0.6104637000000253,100.76404399999998,None,101.38963320000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,0,3,3,1,,,,,,,,,,,,,,,,,102.891444,None,103.90062789999999,None,103.90062789999999,None,103.90062789999999,None,103.90062789999999,None,103.90062789999999,None,103.90062789999999,None,103.90062789999999,None,a,1,0.7702510999999959,103.90062789999999,None,104.68480250000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,0,4,4,3,,,,,,,,,,,,,,,,,106.1864032,None,107.19579680000001,None,107.19579680000001,None,107.19579680000001,None,107.19579680000001,None,107.19579680000001,None,107.19579680000001,None,107.19579680000001,None,k,1,0.5555070000000342,107.19579680000001,None,107.76307339999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,0,5,5,0,,,,,,,,,,,,,,,,,109.26885760000002,None,110.27408829999999,None,110.27408829999999,None,110.27408829999999,None,110.27408829999999,None,110.27408829999999,None,110.27408829999999,None,110.27408829999999,None,a,1,0.6860317999999666,110.27408829999999,None,110.97467989999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,1,0,6,3,,,,,,,,,,,,,,,,,112.4766577,None,113.4859509,None,113.4859509,None,113.4859509,None,113.4859509,None,113.4859509,None,113.4859509,None,113.4859509,None,k,1,0.47429990000000544,113.4859509,None,113.9778623,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,1,1,7,4,,,,,,,,,,,,,,,,,115.4838316,None,116.49328640000002,None,116.49328640000002,None,116.49328640000002,None,116.49328640000002,None,116.49328640000002,None,116.49328640000002,None,116.49328640000002,None,a,1,0.4592655999999806,116.49328640000002,None,116.96852950000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,1,2,8,0,,,,,,,,,,,,,,,,,118.47043089999997,None,119.47953520000002,None,119.47953520000002,None,119.47953520000002,None,119.47953520000002,None,119.47953520000002,None,119.47953520000002,None,119.47953520000002,None,a,1,0.4094504999999913,119.47953520000002,None,119.90500590000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,1,3,9,1,,,,,,,,,,,,,,,,,121.40657559999997,None,122.4202994,None,122.4202994,None,122.4202994,None,122.4202994,None,122.4202994,None,122.4202994,None,122.4202994,None,a,1,0.49324050000001307,122.4202994,None,122.92916929999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,1,4,10,2,,,,,,,,,,,,,,,,,124.43082239999998,None,125.4401475,None,125.4401475,None,125.4401475,None,125.4401475,None,125.4401475,None,125.4401475,None,125.4401475,None,k,1,0.4258330999999771,125.4401475,None,125.88253139999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,1,5,11,3,,,,,,,,,,,,,,,,,127.38377949999997,None,128.39748260000002,None,128.39748260000002,None,128.39748260000002,None,128.39748260000002,None,128.39748260000002,None,128.39748260000002,None,128.39748260000002,None,k,1,0.5409060000000068,128.39748260000002,None,128.95664559999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,2,0,12,0,,,,,,,,,,,,,,,,,130.46221519999997,None,131.4716395,None,131.4716395,None,131.4716395,None,131.4716395,None,131.4716395,None,131.4716395,None,131.4716395,None,a,1,0.35495860000003177,131.4716395,None,131.8386545,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,2,1,13,2,,,,,,,,,,,,,,,,,133.3402488,None,134.34974529999997,None,134.34974529999997,None,134.34974529999997,None,134.34974529999997,None,134.34974529999997,None,134.34974529999997,None,134.34974529999997,None,k,1,0.397304800000029,134.34974529999997,None,134.75847359999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,2,2,14,2,,,,,,,,,,,,,,,,,136.2640251,None,137.2735865,None,137.2735865,None,137.2735865,None,137.2735865,None,137.2735865,None,137.2735865,None,137.2735865,None,k,1,0.482172300000002,137.2735865,None,137.7741455,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,2,3,15,4,,,,,,,,,,,,,,,,,139.2799684,None,140.2891185,None,140.2891185,None,140.2891185,None,140.2891185,None,140.2891185,None,140.2891185,None,140.2891185,None,a,1,0.38669199999998227,140.2891185,None,140.6937237,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,2,4,16,5,,,,,,,,,,,,,,,,,142.1995333,None,143.20487439999997,None,143.20487439999997,None,143.20487439999997,None,143.20487439999997,None,143.20487439999997,None,143.20487439999997,None,143.20487439999997,None,k,1,0.3357399000000214,143.20487439999997,None,143.55535439999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,2,5,17,4,,,,,,,,,,,,,,,,,145.0569546,None,146.0662586,None,146.0662586,None,146.0662586,None,146.0662586,None,146.0662586,None,146.0662586,None,146.0662586,None,a,1,0.4345313000000033,146.0662586,None,146.5167231,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,3,0,18,0,,,,,,,,,,,,,,,,,148.0223665,None,149.0317674,None,149.0317674,None,149.0317674,None,149.0317674,None,149.0317674,None,149.0317674,None,149.0317674,None,a,1,0.3972694000000274,149.0317674,None,149.4406648,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,3,1,19,1,,,,,,,,,,,,,,,,,150.94651159999998,None,151.9474789,None,151.9474789,None,151.9474789,None,151.9474789,None,151.9474789,None,151.9474789,None,151.9474789,None,a,1,0.4739785000000438,151.9474789,None,152.43958519999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,3,2,20,2,,,,,,,,,,,,,,,,,153.9412406,None,154.95484050000002,None,154.95484050000002,None,154.95484050000002,None,154.95484050000002,None,154.95484050000002,None,154.95484050000002,None,154.95484050000002,None,k,1,0.42712410000001455,154.95484050000002,None,155.39698,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,3,3,21,5,,,,,,,,,,,,,,,,,156.90261660000002,None,157.9080423,None,157.9080423,None,157.9080423,None,157.9080423,None,157.9080423,None,157.9080423,None,157.9080423,None,k,1,0.4982447000000434,157.9080423,None,158.4252134,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,3,4,22,3,,,,,,,,,,,,,,,,,159.9310351,None,160.9403889,None,160.9403889,None,160.9403889,None,160.9403889,None,160.9403889,None,160.9403889,None,160.9403889,None,k,1,0.4743207999999868,160.9403889,None,161.43264809999997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,3,5,23,5,,,,,,,,,,,,,,,,,162.9340309,None,163.947733,None,163.947733,None,163.947733,None,163.947733,None,163.947733,None,163.947733,None,163.947733,None,k,1,0.507544600000017,163.947733,None,164.47330159999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.9915735,None,167.9810482,None,space,15.796712499999956,167.9810482,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,001,2022_Oct_19_1215,Flanker,2021.2.0,238.5587236154853,
