images,congruentcy,corrAns,arrow_1,arrow_2,arrow_3,target,arrow_5,arrow_6,arrow_7,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,instr_text.started,instr_text.stopped,instr_resp.keys,instr_resp.rt,polygon.started,polygon.stopped,arrow1_.started,arrow1_.stopped,arrow2_.started,arrow2_.stopped,arrow3_.started,arrow3_.stopped,target_p.started,target_p.stopped,arrow5_.started,arrow5_.stopped,arrow6_.started,arrow6_.stopped,arrow7_.started,arrow7_.stopped,key_resp_P.keys,key_resp_P.corr,key_resp_P.rt,key_resp_P.started,key_resp_P.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,arrow1.started,arrow1.stopped,arrow2.started,arrow2.stopped,arrow3.started,arrow3.stopped,target_t.started,target_t.stopped,arrow5.started,arrow5.stopped,arrow6.started,arrow6.stopped,arrow7.started,arrow7.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,,,,,,,,,7,5,47,1,,,,,,,,,325.723908999993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.7332462000195,None,326.7332462000195,None,326.7332462000195,None,326.7332462000195,None,326.7332462000195,None,326.7332462000195,None,326.7332462000195,None,a,1,0.4187498999526724,326.7332462000195,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.1793190999888,None,space,3.6449312000186183,327.1793190999888,None,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,,,,,,,,,,,,,0,0,0,5,,,,,330.84986850002315,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.8512039000052,None,331.8512039000052,None,331.8512039000052,None,331.8512039000052,None,331.8512039000052,None,331.8512039000052,None,331.8512039000052,None,k,1,0.4210830999654718,331.8512039000052,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,,,,,,,,,,,,,0,1,1,1,,,,,332.2847172000329,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.29829040000914,None,333.29829040000914,None,333.29829040000914,None,333.29829040000914,None,333.29829040000914,None,333.29829040000914,None,333.29829040000914,None,a,1,0.44617720000678673,333.29829040000914,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,,,,,,,,,,,,,0,2,2,4,,,,,333.75718060001964,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.76680290000513,None,334.76680290000513,None,334.76680290000513,None,334.76680290000513,None,334.76680290000513,None,334.76680290000513,None,334.76680290000513,None,a,1,0.4338937000138685,334.76680290000513,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,,,,,,,,,,,,,0,3,3,1,,,,,335.2170143999974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.23059460002696,None,336.23059460002696,None,336.23059460002696,None,336.23059460002696,None,336.23059460002696,None,336.23059460002696,None,336.23059460002696,None,k,0,0.40229810000164434,336.23059460002696,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,,,,,,,,,,,,,0,4,4,1,,,,,336.64768270001514,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.66139980003936,None,337.66139980003936,None,337.66139980003936,None,337.66139980003936,None,337.66139980003936,None,337.66139980003936,None,337.66139980003936,None,a,1,0.5316767999902368,337.66139980003936,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,,,,,,,,,,,,,0,5,5,5,,,,,338.21190920000663,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.22124450001866,None,339.22124450001866,None,339.22124450001866,None,339.22124450001866,None,339.22124450001866,None,339.22124450001866,None,339.22124450001866,None,k,1,0.4520737999700941,339.22124450001866,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,,,,,,,,,,,,,1,0,6,1,,,,,339.6884126000223,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.6978182999883,None,340.6978182999883,None,340.6978182999883,None,340.6978182999883,None,340.6978182999883,None,340.6978182999883,None,340.6978182999883,None,a,1,0.44765950000146404,340.6978182999883,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,,,,,,,,,,,,,1,1,7,1,,,,,341.1566642000107,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.17042680003215,None,342.17042680003215,None,342.17042680003215,None,342.17042680003215,None,342.17042680003215,None,342.17042680003215,None,342.17042680003215,None,a,1,0.44724370003677905,342.17042680003215,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,,,,,,,,,,,,,1,2,8,2,,,,,342.6290352999931,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.63853590004146,None,343.63853590004146,None,343.63853590004146,None,343.63853590004146,None,343.63853590004146,None,343.63853590004146,None,343.63853590004146,None,k,1,0.44336129998555407,343.63853590004146,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,,,,,,,,,,,,,1,3,9,3,,,,,344.097313700011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.1109887000057,None,345.1109887000057,None,345.1109887000057,None,345.1109887000057,None,345.1109887000057,None,345.1109887000057,None,345.1109887000057,None,a,0,0.40311029995791614,345.1109887000057,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,,,,,,,,,,,,,1,4,10,2,,,,,345.5281786000123,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.5415145000443,None,346.5415145000443,None,346.5415145000443,None,346.5415145000443,None,346.5415145000443,None,346.5415145000443,None,346.5415145000443,None,k,1,0.4607918999972753,346.5415145000443,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,,,,,,,,,,,,,1,5,11,2,,,,,347.01703180000186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.03060880000703,None,348.03060880000703,None,348.03060880000703,None,348.03060880000703,None,348.03060880000703,None,348.03060880000703,None,348.03060880000703,None,k,1,0.3798444999847561,348.03060880000703,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,,,,,,,,,,,,,2,0,12,2,,,,,348.42274650000036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.43231350003043,None,349.43231350003043,None,349.43231350003043,None,349.43231350003043,None,349.43231350003043,None,349.43231350003043,None,349.43231350003043,None,a,0,0.5063673999975435,349.43231350003043,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,,,,,,,,,,,,,2,1,13,0,,,,,349.9576256000437,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.97136299998965,None,350.97136299998965,None,350.97136299998965,None,350.97136299998965,None,350.97136299998965,None,350.97136299998965,None,350.97136299998965,None,a,1,0.5918347000260837,350.97136299998965,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,,,,,,,,,,,,,2,2,14,4,,,,,351.58042290003505,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.5895974999876,None,352.5895974999876,None,352.5895974999876,None,352.5895974999876,None,352.5895974999876,None,352.5895974999876,None,352.5895974999876,None,a,1,0.5336269999970682,352.5895974999876,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,,,,,,,,,,,,,2,3,15,0,,,,,353.14045260002604,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.15789949998725,None,354.15789949998725,None,354.15789949998725,None,354.15789949998725,None,354.15789949998725,None,354.15789949998725,None,354.15789949998725,None,a,1,0.5577009000116959,354.15789949998725,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,,,,,,,,,,,,,2,4,16,5,,,,,354.73377880000044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.7431185999885,None,355.7431185999885,None,355.7431185999885,None,355.7431185999885,None,355.7431185999885,None,355.7431185999885,None,355.7431185999885,None,k,1,0.364392300019972,355.7431185999885,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,,,,,,,,,,,,,2,5,17,3,,,,,356.126832900045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.14033150003524,None,357.14033150003524,None,357.14033150003524,None,357.14033150003524,None,357.14033150003524,None,357.14033150003524,None,357.14033150003524,None,k,1,0.4713933999883011,357.14033150003524,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,,,,,,,,,,,,,3,0,18,0,,,,,357.62411239999346,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.6338094000239,None,358.6338094000239,None,358.6338094000239,None,358.6338094000239,None,358.6338094000239,None,358.6338094000239,None,358.6338094000239,None,a,1,0.4181259999750182,358.6338094000239,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,,,,,,,,,,,,,3,1,19,0,,,,,359.0676119000418,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.08518890000414,None,360.08518890000414,None,360.08518890000414,None,360.08518890000414,None,360.08518890000414,None,360.08518890000414,None,360.08518890000414,None,a,1,0.42294069996569306,360.08518890000414,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,,,,,,,,,,,,,3,2,20,5,,,,,360.52719689998776,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.53660650004167,None,361.53660650004167,None,361.53660650004167,None,361.53660650004167,None,361.53660650004167,None,361.53660650004167,None,361.53660650004167,None,k,1,0.4437344999751076,361.53660650004167,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,,,,,,,,,,,,,3,3,21,1,,,,,361.99540340004023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.0089880999876,None,363.0089880999876,None,363.0089880999876,None,363.0089880999876,None,363.0089880999876,None,363.0089880999876,None,363.0089880999876,None,a,1,0.43554720003157854,363.0089880999876,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,,,,,,,,,,,,,3,4,22,3,,,,,363.45953709998867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.46901639999123,None,364.46901639999123,None,364.46901639999123,None,364.46901639999123,None,364.46901639999123,None,364.46901639999123,None,364.46901639999123,None,k,1,0.47969750000629574,364.46901639999123,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,,,,,,,,,,,,,3,5,23,3,,,,,364.9611326000304,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.97477279999293,None,365.97477279999293,None,365.97477279999293,None,365.97477279999293,None,365.97477279999293,None,365.97477279999293,None,365.97477279999293,None,k,1,0.53423190000467,365.97477279999293,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,,,,,,,,,,,,,4,0,24,4,,,,,366.52522569999564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.534627999994,None,367.534627999994,None,367.534627999994,None,367.534627999994,None,367.534627999994,None,367.534627999994,None,367.534627999994,None,a,1,0.4224879000103101,367.534627999994,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,,,,,,,,,,,,,4,1,25,3,,,,,367.96864219999406,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.98200030002045,None,368.98200030002045,None,368.98200030002045,None,368.98200030002045,None,368.98200030002045,None,368.98200030002045,None,368.98200030002045,None,k,1,0.4473176999599673,368.98200030002045,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,,,,,,,,,,,,,4,2,26,4,,,,,369.4408836000366,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.45034820004366,None,370.45034820004366,None,370.45034820004366,None,370.45034820004366,None,370.45034820004366,None,370.45034820004366,None,370.45034820004366,None,a,1,0.39521280000917614,370.45034820004366,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,,,,,,,,,,,,,4,3,27,2,,,,,370.85898290004116,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.8767416999908,None,371.8767416999908,None,371.8767416999908,None,371.8767416999908,None,371.8767416999908,None,371.8767416999908,None,371.8767416999908,None,k,1,0.4010534000117332,371.8767416999908,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,,,,,,,,,,,,,4,4,28,4,,,,,372.29385610000463,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.30326439999044,None,373.30326439999044,None,373.30326439999044,None,373.30326439999044,None,373.30326439999044,None,373.30326439999044,None,373.30326439999044,None,a,1,0.3986334999790415,373.30326439999044,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,,,,,,,,,,,,,4,5,29,5,,,,,373.72040130000096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.7340583000332,None,374.7340583000332,None,374.7340583000332,None,374.7340583000332,None,374.7340583000332,None,374.7340583000332,None,374.7340583000332,None,k,1,0.34405810001771897,374.7340583000332,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,,,,,,,,,,,,,5,0,30,2,,,,,375.09272950002924,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.10203690000344,None,376.10203690000344,None,376.10203690000344,None,376.10203690000344,None,376.10203690000344,None,376.10203690000344,None,376.10203690000344,None,k,1,0.5123067999957129,376.10203690000344,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,,,,,,,,,,,,,5,1,31,5,,,,,376.6275942000211,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.64126440003747,None,377.64126440003747,None,377.64126440003747,None,377.64126440003747,None,377.64126440003747,None,377.64126440003747,None,377.64126440003747,None,k,1,0.3892314999829978,377.64126440003747,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,,,,,,,,,,,,,5,2,32,4,,,,,378.0415936000063,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.0553278000443,None,379.0553278000443,None,379.0553278000443,None,379.0553278000443,None,379.0553278000443,None,379.0553278000443,None,379.0553278000443,None,a,1,0.39165479998337105,379.0553278000443,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,,,,,,,,,,,,,5,3,33,3,,,,,379.4642282000277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.47751890000654,None,380.47751890000654,None,380.47751890000654,None,380.47751890000654,None,380.47751890000654,None,380.47751890000654,None,380.47751890000654,None,k,1,0.44141049997415394,380.47751890000654,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,,,,,,,,,,,,,5,4,34,2,,,,,380.93633300001966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.9500536000123,None,381.9500536000123,None,381.9500536000123,None,381.9500536000123,None,381.9500536000123,None,381.9500536000123,None,381.9500536000123,None,k,1,0.40108399995369837,381.9500536000123,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,,,,,,,,,,,,,5,5,35,0,,,,,382.36714390001725,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.3765686000115,None,383.3765686000115,None,383.3765686000115,None,383.3765686000115,None,383.3765686000115,None,383.3765686000115,None,383.3765686000115,None,a,1,0.43872499995632097,383.3765686000115,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,,,,,,,,,,,,,6,0,36,1,,,,,383.82691609999165,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.8366800000076,None,384.8366800000076,None,384.8366800000076,None,384.8366800000076,None,384.8366800000076,None,384.8366800000076,None,384.8366800000076,None,a,1,1.178937999997288,384.8366800000076,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,,,,,,,,,,,,,6,1,37,5,,,,,386.02945020003244,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.04284050001297,None,387.04284050001297,None,387.04284050001297,None,387.04284050001297,None,387.04284050001297,None,387.04284050001297,None,387.04284050001297,None,k,1,0.4209428000031039,387.04284050001297,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,,,,,,,,,,,,,6,2,38,2,,,,,387.4766870000167,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.49050200002966,None,388.49050200002966,None,388.49050200002966,None,388.49050200002966,None,388.49050200002966,None,388.49050200002966,None,388.49050200002966,None,k,1,0.44557560002431273,388.49050200002966,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,,,,,,,,,,,,,6,3,39,3,,,,,388.9490747000091,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.96688990003895,None,389.96688990003895,None,389.96688990003895,None,389.96688990003895,None,389.96688990003895,None,389.96688990003895,None,389.96688990003895,None,k,1,0.5533455000258982,389.96688990003895,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,,,,,,,,,,,,,6,4,40,0,,,,,390.5340306000435,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.54371430003084,None,391.54371430003084,None,391.54371430003084,None,391.54371430003084,None,391.54371430003084,None,391.54371430003084,None,391.54371430003084,None,a,1,0.5047190000186674,391.54371430003084,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,,,,,,,,,,,,,6,5,41,0,,,,,392.06100310001057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.07855800003745,None,393.07855800003745,None,393.07855800003745,None,393.07855800003745,None,393.07855800003745,None,393.07855800003745,None,393.07855800003745,None,a,1,0.3940815000096336,393.07855800003745,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,,,,,,,,,,,,,7,0,42,4,,,,,393.48721520003164,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.50074400001904,None,394.50074400001904,None,394.50074400001904,None,394.50074400001904,None,394.50074400001904,None,394.50074400001904,None,394.50074400001904,None,a,1,0.44408559997100383,394.50074400001904,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,,,,,,,,,,,,,7,1,43,1,,,,,394.95955030003097,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.9730891000363,None,395.9730891000363,None,395.9730891000363,None,395.9730891000363,None,395.9730891000363,None,395.9730891000363,None,395.9730891000363,None,a,1,0.42792889999691397,395.9730891000363,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,,,,,,,,,,,,,7,2,44,0,,,,,396.4152531000436,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.4289739000378,None,397.4289739000378,None,397.4289739000378,None,397.4289739000378,None,397.4289739000378,None,397.4289739000378,None,397.4289739000378,None,a,1,0.42025239998474717,397.4289739000378,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,,,,,,,,,,,,,7,3,45,3,,,,,397.8628546000109,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.8720936999889,None,398.8720936999889,None,398.8720936999889,None,398.8720936999889,None,398.8720936999889,None,398.8720936999889,None,398.8720936999889,None,k,1,0.5373455000226386,398.8720936999889,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,,,,,,,,,,,,,7,4,46,5,,,,,399.42292240000097,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.43622179998783,None,400.43622179998783,None,400.43622179998783,None,400.43622179998783,None,400.43622179998783,None,400.43622179998783,None,400.43622179998783,None,k,1,0.38137150002876297,400.43622179998783,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,,,,,,,,,,,,,7,5,47,4,,,,,400.83661729999585,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.8460850000265,None,401.8460850000265,None,401.8460850000265,None,401.8460850000265,None,401.8460850000265,None,401.8460850000265,None,401.8460850000265,None,a,1,0.4757221000036225,401.8460850000265,None,,,,,,,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.3507428999874,None,space,2.8436232000240125,402.3507428999874,None,1,001,2022_Aug_05_1459,Flanker,2021.2.0,239.73686459995284,
