images,congruentcy,corrAns,arrow_1,arrow_2,arrow_3,target,arrow_5,arrow_6,arrow_7,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,instr_text.started,instr_text.stopped,instr_resp.keys,instr_resp.rt,polygon.started,polygon.stopped,arrow1_.started,arrow1_.stopped,arrow2_.started,arrow2_.stopped,arrow3_.started,arrow3_.stopped,target_p.started,target_p.stopped,arrow5_.started,arrow5_.stopped,arrow6_.started,arrow6_.stopped,arrow7_.started,arrow7_.stopped,key_resp_P.keys,key_resp_P.corr,key_resp_P.rt,key_resp_P.started,key_resp_P.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,arrow1.started,arrow1.stopped,arrow2.started,arrow2.stopped,arrow3.started,arrow3.stopped,target_t.started,target_t.stopped,arrow5.started,arrow5.stopped,arrow6.started,arrow6.stopped,arrow7.started,arrow7.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_6.started,text_6.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,15.783025299999991,None,space,52.8094045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,001,2022_Oct_03_1306,Flanker,2021.2.0,239.68859657528722,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,0,0,0,2,,,,,,,,,,,,,,,,,68.65180090000001,None,69.66114010000001,None,69.66114010000001,None,69.66114010000001,None,69.66114010000001,None,69.66114010000001,None,69.66114010000001,None,69.66114010000001,None,k,1,0.8753611000000205,69.66114010000001,None,70.5577644,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,001,2022_Oct_03_1306,Flanker,2021.2.0,239.68859657528722,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,0,1,1,2,,,,,,,,,,,,,,,,,72.05492620000001,None,73.06436479999996,None,73.06436479999996,None,73.06436479999996,None,73.06436479999996,None,73.06436479999996,None,73.06436479999996,None,73.06436479999996,None,k,1,0.48855109999999513,73.06436479999996,None,73.56509319999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,001,2022_Oct_03_1306,Flanker,2021.2.0,239.68859657528722,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,0,2,2,2,,,,,,,,,,,,,,,,,75.07066689999999,None,76.08005449999996,None,76.08005449999996,None,76.08005449999996,None,76.08005449999996,None,76.08005449999996,None,76.08005449999996,None,76.08005449999996,None,k,1,0.40928199999996195,76.08005449999996,None,76.5055997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,001,2022_Oct_03_1306,Flanker,2021.2.0,239.68859657528722,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,0,3,3,5,,,,,,,,,,,,,,,,,78.00707990000001,None,79.02899329999997,None,79.02899329999997,None,79.02899329999997,None,79.02899329999997,None,79.02899329999997,None,79.02899329999997,None,79.02899329999997,None,k,1,0.4209079999999972,79.02899329999997,None,79.46300099999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,001,2022_Oct_03_1306,Flanker,2021.2.0,239.68859657528722,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,0,4,4,2,,,,,,,,,,,,,,,,,80.9687126,None,81.97379309999997,None,81.97379309999997,None,81.97379309999997,None,81.97379309999997,None,81.97379309999997,None,81.97379309999997,None,81.97379309999997,None,k,1,0.4283674000000133,81.97379309999997,None,82.41593849999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,001,2022_Oct_03_1306,Flanker,2021.2.0,239.68859657528722,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,0,5,5,1,,,,,,,,,,,,,,,,,83.91765379999998,None,84.9394509,None,84.9394509,None,84.9394509,None,84.9394509,None,84.9394509,None,84.9394509,None,84.9394509,None,k,0,0.42308420000000524,84.9394509,None,85.38592639999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,001,2022_Oct_03_1306,Flanker,2021.2.0,239.68859657528722,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,1,0,6,1,,,,,,,,,,,,,,,,,86.88320279999999,None,87.89695030000001,None,87.89695030000001,None,87.89695030000001,None,87.89695030000001,None,87.89695030000001,None,87.89695030000001,None,87.89695030000001,None,a,1,1.8581764000000476,87.89695030000001,None,89.77369249999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,001,2022_Oct_03_1306,Flanker,2021.2.0,239.68859657528722,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,1,1,7,3,,,,,,,,,,,,,,,,,91.27947569999998,None,92.288905,None,92.288905,None,92.288905,None,92.288905,None,92.288905,None,92.288905,None,92.288905,None,k,1,0.7146916000000374,92.288905,None,93.0232282,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,001,2022_Oct_03_1306,Flanker,2021.2.0,239.68859657528722,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,1,2,8,0,,,,,,,,,,,,,,,,,94.52891419999997,None,95.53837019999997,None,95.53837019999997,None,95.53837019999997,None,95.53837019999997,None,95.53837019999997,None,95.53837019999997,None,95.53837019999997,None,a,1,1.1137026000000105,95.53837019999997,None,96.66437669999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,001,2022_Oct_03_1306,Flanker,2021.2.0,239.68859657528722,
