images,congruentcy,corrAns,arrow_1,arrow_2,arrow_3,target,arrow_5,arrow_6,arrow_7,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,instr_text.started,instr_text.stopped,instr_resp.keys,instr_resp.rt,polygon.started,polygon.stopped,arrow1_.started,arrow1_.stopped,arrow2_.started,arrow2_.stopped,arrow3_.started,arrow3_.stopped,target_p.started,target_p.stopped,arrow5_.started,arrow5_.stopped,arrow6_.started,arrow6_.stopped,arrow7_.started,arrow7_.stopped,key_resp_P.keys,key_resp_P.corr,key_resp_P.rt,key_resp_P.started,key_resp_P.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,arrow1.started,arrow1.stopped,arrow2.started,arrow2.stopped,arrow3.started,arrow3.stopped,target_t.started,target_t.stopped,arrow5.started,arrow5.stopped,arrow6.started,arrow6.stopped,arrow7.started,arrow7.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_6.started,text_6.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,12.073145999999724,None,space,28.631710900000144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,0,0,0,4,,,,,,,,,,,,,,,,,40.74634819999983,None,41.75140099999999,None,41.75140099999999,None,41.75140099999999,None,41.75140099999999,None,41.75140099999999,None,41.75140099999999,None,41.75140099999999,None,a,1,0.729641299999912,41.75140099999999,None,42.50193360000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,0,1,1,0,,,,,,,,,,,,,,,,,44.003815399999894,None,45.00495499999988,None,45.00495499999988,None,45.00495499999988,None,45.00495499999988,None,45.00495499999988,None,45.00495499999988,None,45.00495499999988,None,a,1,0.5404996000002029,45.00495499999988,None,45.56376509999973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,0,2,2,0,,,,,,,,,,,,,,,,,47.06959949999964,None,48.07445839999991,None,48.07445839999991,None,48.07445839999991,None,48.07445839999991,None,48.07445839999991,None,48.07445839999991,None,48.07445839999991,None,a,1,0.44737110000005487,48.07445839999991,None,48.53358170000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,0,3,3,1,,,,,,,,,,,,,,,,,50.035162599999694,None,51.057124499999645,None,51.057124499999645,None,51.057124499999645,None,51.057124499999645,None,51.057124499999645,None,51.057124499999645,None,51.057124499999645,None,k,0,0.3931188999999904,51.057124499999645,None,51.47009549999984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,0,4,4,5,,,,,,,,,,,,,,,,,52.96744619999981,None,53.976808899999924,None,53.976808899999924,None,53.976808899999924,None,53.976808899999924,None,53.976808899999924,None,53.976808899999924,None,53.976808899999924,None,k,1,0.6418420999998489,53.976808899999924,None,54.63556679999965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,0,5,5,2,,,,,,,,,,,,,,,,,56.13745129999961,None,57.14681819999987,None,57.14681819999987,None,57.14681819999987,None,57.14681819999987,None,57.14681819999987,None,57.14681819999987,None,57.14681819999987,None,k,1,0.5042342000001554,57.14681819999987,None,57.66377130000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,1,0,6,2,,,,,,,,,,,,,,,,,59.16982959999996,None,60.178932099999656,None,60.178932099999656,None,60.178932099999656,None,60.178932099999656,None,60.178932099999656,None,60.178932099999656,None,60.178932099999656,None,k,1,0.5525298000002294,60.178932099999656,None,60.74657399999978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,1,1,7,3,,,,,,,,,,,,,,,,,62.25195669999994,None,63.257484100000056,None,63.257484100000056,None,63.257484100000056,None,63.257484100000056,None,63.257484100000056,None,63.257484100000056,None,63.257484100000056,None,k,1,0.6504231999997501,63.257484100000056,None,63.92456149999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,1,2,8,3,,,,,,,,,,,,,,,,,65.43062379999992,None,66.43556239999998,None,66.43556239999998,None,66.43556239999998,None,66.43556239999998,None,66.43556239999998,None,66.43556239999998,None,66.43556239999998,None,k,1,0.5367624999998952,66.43556239999998,None,66.98613279999972,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,1,3,9,1,,,,,,,,,,,,,,,,,68.48772589999999,None,69.49713729999985,None,69.49713729999985,None,69.49713729999985,None,69.49713729999985,None,69.49713729999985,None,69.49713729999985,None,69.49713729999985,None,a,1,0.5876376000001073,69.49713729999985,None,70.09786779999968,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,1,4,10,0,,,,,,,,,,,,,,,,,71.60351489999994,None,72.60875309999983,None,72.60875309999983,None,72.60875309999983,None,72.60875309999983,None,72.60875309999983,None,72.60875309999983,None,72.60875309999983,None,a,1,0.476365099999839,72.60875309999983,None,73.10102310000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,1,5,11,4,,,,,,,,,,,,,,,,,74.60282479999978,None,75.61609199999975,None,75.61609199999975,None,75.61609199999975,None,75.61609199999975,None,75.61609199999975,None,75.61609199999975,None,75.61609199999975,None,a,1,0.46942310000031284,75.61609199999975,None,76.10411529999965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,2,0,12,0,,,,,,,,,,,,,,,,,77.60569510000005,None,78.61511419999988,None,78.61511419999988,None,78.61511419999988,None,78.61511419999988,None,78.61511419999988,None,78.61511419999988,None,78.61511419999988,None,a,1,0.6308117000003222,78.61511419999988,None,79.25747279999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,2,1,13,2,,,,,,,,,,,,,,,,,80.7593812,None,81.76844940000001,None,81.76844940000001,None,81.76844940000001,None,81.76844940000001,None,81.76844940000001,None,81.76844940000001,None,81.76844940000001,None,k,1,0.5339066000001367,81.76844940000001,None,82.31933439999966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,2,2,14,1,,,,,,,,,,,,,,,,,83.82477309999967,None,84.83029279999982,None,84.83029279999982,None,84.83029279999982,None,84.83029279999982,None,84.83029279999982,None,84.83029279999982,None,84.83029279999982,None,a,1,0.5364682999997967,84.83029279999982,None,85.38076030000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,2,3,15,5,,,,,,,,,,,,,,,,,86.88217009999971,None,87.89590509999971,None,87.89590509999971,None,87.89590509999971,None,87.89590509999971,None,87.89590509999971,None,87.89590509999971,None,87.89590509999971,None,k,1,0.47126459999981307,87.89590509999971,None,88.37960479999992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,2,4,16,1,,,,,,,,,,,,,,,,,89.88152019999961,None,90.89474939999991,None,90.89474939999991,None,90.89474939999991,None,90.89474939999991,None,90.89474939999991,None,90.89474939999991,None,90.89474939999991,None,a,1,0.45679770000015196,90.89474939999991,None,91.37034909999966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,2,5,17,5,,,,,,,,,,,,,,,,,92.87217839999994,None,93.8812770999998,None,93.8812770999998,None,93.8812770999998,None,93.8812770999998,None,93.8812770999998,None,93.8812770999998,None,93.8812770999998,None,k,1,0.44669359999988956,93.8812770999998,None,94.34006569999974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,3,0,18,2,,,,,,,,,,,,,,,,,95.84589129999995,None,96.85105339999973,None,96.85105339999973,None,96.85105339999973,None,96.85105339999973,None,96.85105339999973,None,96.85105339999973,None,96.85105339999973,None,k,1,0.5812936000002082,96.85105339999973,None,97.45171110000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,3,1,19,4,,,,,,,,,,,,,,,,,98.95328709999967,None,99.96270359999971,None,99.96270359999971,None,99.96270359999971,None,99.96270359999971,None,99.96270359999971,None,99.96270359999971,None,99.96270359999971,None,a,1,0.4860484999999244,99.96270359999971,None,100.46322519999967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,3,2,20,3,,,,,,,,,,,,,,,,,101.96509149999974,None,102.9783938999999,None,102.9783938999999,None,102.9783938999999,None,102.9783938999999,None,102.9783938999999,None,102.9783938999999,None,102.9783938999999,None,k,1,0.5671504000001732,102.9783938999999,None,103.56232319999981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,3,3,21,5,,,,,,,,,,,,,,,,,105.0639200999999,None,106.07360169999993,None,106.07360169999993,None,106.07360169999993,None,106.07360169999993,None,106.07360169999993,None,106.07360169999993,None,106.07360169999993,None,k,1,0.4479633000000831,106.07360169999993,None,106.54084069999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,3,4,22,4,,,,,,,,,,,,,,,,,108.04626429999962,None,109.05566769999996,None,109.05566769999996,None,109.05566769999996,None,109.05566769999996,None,109.05566769999996,None,109.05566769999996,None,109.05566769999996,None,a,1,0.43428480000011405,109.05566769999996,None,109.50661369999989,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,3,5,23,3,,,,,,,,,,,,,,,,,111.00805869999976,None,112.017112,None,112.017112,None,112.017112,None,112.017112,None,112.017112,None,112.017112,None,112.017112,None,k,1,0.8093148000002657,112.017112,None,112.84298099999978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.36145409999972,None,116.3469399999999,None,space,4.6725814000001265,116.3469399999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,,,,,0,0,0,4,,,,,,,,,,,,,121.03924740000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.04864980000002,None,122.04864980000002,None,122.04864980000002,None,122.04864980000002,None,122.04864980000002,None,122.04864980000002,None,122.04864980000002,None,a,1,0.515052900000228,122.04864980000002,None,,,,,,,,,,,,,8,001,2022_Sep_29_1642,Flanker,2021.2.0,239.957767432602,
