images,congruentcy,corrAns,arrow_1,arrow_2,arrow_3,target,arrow_5,arrow_6,arrow_7,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,instr_text.started,instr_text.stopped,instr_resp.keys,instr_resp.rt,polygon.started,polygon.stopped,arrow1_.started,arrow1_.stopped,arrow2_.started,arrow2_.stopped,arrow3_.started,arrow3_.stopped,target_p.started,target_p.stopped,arrow5_.started,arrow5_.stopped,arrow6_.started,arrow6_.stopped,arrow7_.started,arrow7_.stopped,key_resp_P.keys,key_resp_P.corr,key_resp_P.rt,key_resp_P.started,key_resp_P.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,arrow1.started,arrow1.stopped,arrow2.started,arrow2.stopped,arrow3.started,arrow3.stopped,target_t.started,target_t.stopped,arrow5.started,arrow5.stopped,arrow6.started,arrow6.stopped,arrow7.started,arrow7.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_6.started,text_6.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,10.935881100000188,None,space,12.118432000000212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,001,2022_Oct_20_1920,Flanker,2021.2.0,239.9606464546264,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,0,0,0,3,,,,,,,,,,,,,,,,,23.077724199999466,None,24.08285849999993,None,24.08285849999993,None,24.08285849999993,None,24.08285849999993,None,24.08285849999993,None,24.08285849999993,None,24.08285849999993,None,k,1,7.9726426999995965,24.08285849999993,None,32.08301219999976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,001,2022_Oct_20_1920,Flanker,2021.2.0,239.9606464546264,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,0,1,1,0,,,,,,,,,,,,,,,,,33.58043100000032,None,34.58566789999986,None,34.58566789999986,None,34.58566789999986,None,34.58566789999986,None,34.58566789999986,None,34.58566789999986,None,34.58566789999986,None,a,1,0.6542968000003384,34.58566789999986,None,35.25329629999942,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,001,2022_Oct_20_1920,Flanker,2021.2.0,239.9606464546264,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,0,2,2,1,,,,,,,,,,,,,,,,,36.75905629999943,None,37.768209599999864,None,37.768209599999864,None,37.768209599999864,None,37.768209599999864,None,37.768209599999864,None,37.768209599999864,None,37.768209599999864,None,a,1,0.7923104000001331,37.768209599999864,None,38.577672899999925,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,001,2022_Oct_20_1920,Flanker,2021.2.0,239.9606464546264,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,0,3,3,0,,,,,,,,,,,,,,,,,40.08347159999994,None,41.088510900000074,None,41.088510900000074,None,41.088510900000074,None,41.088510900000074,None,41.088510900000074,None,41.088510900000074,None,41.088510900000074,None,a,1,0.5446157999995194,41.088510900000074,None,41.64772730000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,001,2022_Oct_20_1920,Flanker,2021.2.0,239.9606464546264,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,0,4,4,3,,,,,,,,,,,,,,,,,43.148878299999524,None,44.16246309999951,None,44.16246309999951,None,44.16246309999951,None,44.16246309999951,None,44.16246309999951,None,44.16246309999951,None,44.16246309999951,None,k,1,0.6627975999999762,44.16246309999951,None,44.8381717000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,001,2022_Oct_20_1920,Flanker,2021.2.0,239.9606464546264,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,0,5,5,1,,,,,,,,,,,,,,,,,46.34001100000023,None,47.35370039999998,None,47.35370039999998,None,47.35370039999998,None,47.35370039999998,None,47.35370039999998,None,47.35370039999998,None,47.35370039999998,None,a,1,0.6479554999996253,47.35370039999998,None,48.02106139999978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,001,2022_Oct_20_1920,Flanker,2021.2.0,239.9606464546264,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,1,0,6,2,,,,,,,,,,,,,,,,,49.522293799999716,None,50.53170219999993,None,50.53170219999993,None,50.53170219999993,None,50.53170219999993,None,50.53170219999993,None,50.53170219999993,None,50.53170219999993,None,k,1,0.47034679999978835,50.53170219999993,None,51.01568950000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,001,2022_Oct_20_1920,Flanker,2021.2.0,239.9606464546264,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,1,1,7,5,,,,,,,,,,,,,,,,,52.517272399999456,None,53.52664499999992,None,53.52664499999992,None,53.52664499999992,None,53.52664499999992,None,53.52664499999992,None,53.52664499999992,None,53.52664499999992,None,k,1,0.7001043000000209,53.52664499999992,None,54.24424009999984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,001,2022_Oct_20_1920,Flanker,2021.2.0,239.9606464546264,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,1,2,8,4,,,,,,,,,,,,,,,,,55.74581369999942,None,56.755234299999756,None,56.755234299999756,None,56.755234299999756,None,56.755234299999756,None,56.755234299999756,None,56.755234299999756,None,56.755234299999756,None,a,1,0.4959080999997241,56.755234299999756,None,57.26410140000007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,001,2022_Oct_20_1920,Flanker,2021.2.0,239.9606464546264,
