images,congruentcy,corrAns,arrow_1,arrow_2,arrow_3,target,arrow_5,arrow_6,arrow_7,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,instr_text.started,instr_text.stopped,instr_resp.keys,instr_resp.rt,polygon.started,polygon.stopped,arrow1_.started,arrow1_.stopped,arrow2_.started,arrow2_.stopped,arrow3_.started,arrow3_.stopped,target_p.started,target_p.stopped,arrow5_.started,arrow5_.stopped,arrow6_.started,arrow6_.stopped,arrow7_.started,arrow7_.stopped,key_resp_P.keys,key_resp_P.corr,key_resp_P.rt,key_resp_P.started,key_resp_P.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,arrow1.started,arrow1.stopped,arrow2.started,arrow2.stopped,arrow3.started,arrow3.stopped,target_t.started,target_t.stopped,arrow5.started,arrow5.stopped,arrow6.started,arrow6.stopped,arrow7.started,arrow7.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,text_5.started,text_5.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_6.started,text_6.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,9.661513500000183,None,space,15.7998434000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2022_Aug_05_1807,Flanker,2021.2.0,239.86509986597258,
neutral left,0,a,neutral.png,neutral.png,neutral.png,left_arrow.png,neutral.png,neutral.png,neutral.png,0,0,0,4,,,,,,,,,,,,,,,,,25.487709500000165,None,26.48882820000017,None,26.48882820000017,None,26.48882820000017,None,26.48882820000017,None,26.48882820000017,None,26.48882820000017,None,26.48882820000017,None,a,1,1.404583300000013,26.48882820000017,None,27.915254300000015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2022_Aug_05_1807,Flanker,2021.2.0,239.86509986597258,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,0,1,1,2,,,,,,,,,,,,,,,,,29.408592300000237,None,30.417921000000206,None,30.417921000000206,None,30.417921000000206,None,30.417921000000206,None,30.417921000000206,None,30.417921000000206,None,30.417921000000206,None,k,1,0.6839297000001352,30.417921000000206,None,31.118674100000135,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2022_Aug_05_1807,Flanker,2021.2.0,239.86509986597258,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,0,2,2,3,,,,,,,,,,,,,,,,,32.620459199999914,None,33.629938100000345,None,33.629938100000345,None,33.629938100000345,None,33.629938100000345,None,33.629938100000345,None,33.629938100000345,None,33.629938100000345,None,k,1,0.9603485999996337,33.629938100000345,None,34.60568689999991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2022_Aug_05_1807,Flanker,2021.2.0,239.86509986597258,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,0,3,3,2,,,,,,,,,,,,,,,,,36.11174690000007,None,37.11667830000033,None,37.11667830000033,None,37.11667830000033,None,37.11667830000033,None,37.11667830000033,None,37.11667830000033,None,37.11667830000033,None,k,1,0.746060199999647,37.11667830000033,None,37.87581369999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2022_Aug_05_1807,Flanker,2021.2.0,239.86509986597258,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,0,4,4,0,,,,,,,,,,,,,,,,,39.37780180000027,None,40.39097790000005,None,40.39097790000005,None,40.39097790000005,None,40.39097790000005,None,40.39097790000005,None,40.39097790000005,None,40.39097790000005,None,a,1,0.6002399000003606,40.39097790000005,None,41.00831169999992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2022_Aug_05_1807,Flanker,2021.2.0,239.86509986597258,
congruent-left.jpg,1,a,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,0,5,5,0,,,,,,,,,,,,,,,,,42.50988630000029,None,43.523696799999925,None,43.523696799999925,None,43.523696799999925,None,43.523696799999925,None,43.523696799999925,None,43.523696799999925,None,43.523696799999925,None,a,1,0.4438455999998041,43.523696799999925,None,43.982285500000216,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2022_Aug_05_1807,Flanker,2021.2.0,239.86509986597258,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,1,0,6,3,,,,,,,,,,,,,,,,,45.484336800000165,None,46.49361940000017,None,46.49361940000017,None,46.49361940000017,None,46.49361940000017,None,46.49361940000017,None,46.49361940000017,None,46.49361940000017,None,k,1,0.46636880000005476,46.49361940000017,None,46.97711890000028,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2022_Aug_05_1807,Flanker,2021.2.0,239.86509986597258,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,1,1,7,5,,,,,,,,,,,,,,,,,48.48286770000004,None,49.48809789999996,None,49.48809789999996,None,49.48809789999996,None,49.48809789999996,None,49.48809789999996,None,49.48809789999996,None,49.48809789999996,None,k,1,0.4165431000001263,49.48809789999996,None,49.9218963000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2022_Aug_05_1807,Flanker,2021.2.0,239.86509986597258,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,1,2,8,1,,,,,,,,,,,,,,,,,51.42370680000022,None,52.43339730000025,None,52.43339730000025,None,52.43339730000025,None,52.43339730000025,None,52.43339730000025,None,52.43339730000025,None,52.43339730000025,None,a,1,0.40765190000001894,52.43339730000025,None,52.858416900000066,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2022_Aug_05_1807,Flanker,2021.2.0,239.86509986597258,
congruent-right.jpg,1,k,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,1,3,9,2,,,,,,,,,,,,,,,,,54.364328600000135,None,55.37387740000031,None,55.37387740000031,None,55.37387740000031,None,55.37387740000031,None,55.37387740000031,None,55.37387740000031,None,55.37387740000031,None,k,1,0.2914818999997806,55.37387740000031,None,55.682523400000264,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2022_Aug_05_1807,Flanker,2021.2.0,239.86509986597258,
incongruent-left.jpg,0,a,right_arrow.png,right_arrow.png,right_arrow.png,left_arrow.png,right_arrow.png,right_arrow.png,right_arrow.png,1,4,10,1,,,,,,,,,,,,,,,,,57.18828260000009,None,58.192910799999936,None,58.192910799999936,None,58.192910799999936,None,58.192910799999936,None,58.192910799999936,None,58.192910799999936,None,58.192910799999936,None,a,1,0.2885601999996652,58.192910799999936,None,58.49345910000011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2022_Aug_05_1807,Flanker,2021.2.0,239.86509986597258,
incongruent-right.jpg,0,k,left_arrow.png,left_arrow.png,left_arrow.png,right_arrow.png,left_arrow.png,left_arrow.png,left_arrow.png,1,5,11,3,,,,,,,,,,,,,,,,,59.99966459999996,None,61.00446959999999,None,61.00446959999999,None,61.00446959999999,None,61.00446959999999,None,61.00446959999999,None,61.00446959999999,None,61.00446959999999,None,k,1,0.3893967000003613,61.00446959999999,None,61.405291800000214,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2022_Aug_05_1807,Flanker,2021.2.0,239.86509986597258,
neutral right,0,k,neutral.png,neutral.png,neutral.png,right_arrow.png,neutral.png,neutral.png,neutral.png,2,0,12,5,,,,,,,,,,,,,,,,,62.90646400000014,None,63.91588640000009,None,63.91588640000009,None,63.91588640000009,None,63.91588640000009,None,63.91588640000009,None,63.91588640000009,None,63.91588640000009,None,k,1,0.37439969999968525,63.91588640000009,None,64.30795810000018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2022_Aug_05_1807,Flanker,2021.2.0,239.86509986597258,
