images,congruentcy,corrAns,box_pos,box_color,box_x,pract.thisRepN,pract.thisTrialN,pract.thisN,pract.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_instr.keys,key_resp_instr.rt,FixCross.started,FixCross.stopped,Box_p.started,Box_p.stopped,key_resp_P.keys,key_resp_P.corr,key_resp_P.rt,key_resp_P.started,key_resp_P.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,Box.started,Box.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,space,87.88429229999929,,,,,,,,,,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
blue_incongruent,0,a,right,blue,0.6,0,0,0,2,,,,,,,,,,,,,,,100.63343039999927,None,101.71789759999956,None,a,1,1.0366909999993368,101.71789759999956,None,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
red_neutral,0,k,middle,red,0,0,1,1,4,,,,,,,,,,,,,,,103.77860490000057,None,104.8461513000002,None,k,1,0.6768862000008085,104.8461513000002,None,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
red_incongruent,0,k,left,red,-0.6,0,2,2,3,,,,,,,,,,,,,,,106.53984769999988,None,107.59907030000068,None,k,1,0.6123107000003074,107.59907030000068,None,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
blue_congruent,1,a,left,blue,-0.6,0,3,3,0,,,,,,,,,,,,,,,109.2257996999997,None,110.35617129999991,None,a,1,0.5036932000002707,110.35617129999991,None,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
red_neutral,0,k,middle,red,0,0,4,4,4,,,,,,,,,,,,,,,111.88300130000061,None,112.93389799999932,None,k,1,0.4382024000005913,112.93389799999932,None,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
red_neutral,0,k,middle,red,0,0,5,5,4,,,,,,,,,,,,,,,114.38978370000041,None,115.53698690000056,None,k,1,0.4275971999995818,115.53698690000056,None,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
red_incongruent,0,k,left,red,-0.6,1,0,6,3,,,,,,,,,,,,,,,116.98024310000073,None,118.0312969000006,None,k,1,0.46969159999935073,118.0312969000006,None,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
blue_neutral,0,a,middle,blue,0,1,1,7,5,,,,,,,,,,,,,,,119.52019269999982,None,120.58807840000009,None,a,1,0.5210167999994155,120.58807840000009,None,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
blue_congruent,1,a,left,blue,-0.6,1,2,8,0,,,,,,,,,,,,,,,122.12309289999939,None,123.2448432000001,None,a,1,0.5288311000003887,123.2448432000001,None,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
red_congruent,1,k,right,red,0.6,1,3,9,1,,,,,,,,,,,,,,,124.7968034000005,None,125.84759809999923,None,k,1,0.5022662999999739,125.84759809999923,None,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
red_incongruent,0,k,left,red,-0.6,1,4,10,3,,,,,,,,,,,,,,,127.37030629999936,None,128.47123350000038,None,a,0,0.4149457999992592,128.47123350000038,None,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
blue_incongruent,0,a,right,blue,0.6,1,5,11,2,,,,,,,,,,,,,,,129.91062050000073,None,130.99494070000037,None,a,1,0.555762699999832,130.99494070000037,None,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
blue_neutral,0,a,middle,blue,0,2,0,12,5,,,,,,,,,,,,,,,132.5716167999999,None,133.80209280000054,None,a,1,0.5728273999993689,133.80209280000054,None,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
blue_incongruent,0,a,right,blue,0.6,2,1,13,2,,,,,,,,,,,,,,,135.39545309999994,None,136.4717380000002,None,a,1,0.567917900001703,136.4717380000002,None,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
red_neutral,0,k,middle,red,0,2,2,14,4,,,,,,,,,,,,,,,138.06087780000053,None,139.1535184000004,None,k,1,0.3584279999995488,139.1535184000004,None,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
blue_incongruent,0,a,right,blue,0.6,2,3,15,2,,,,,,,,,,,,,,,140.53424489999998,None,141.78116899999986,None,a,1,0.4828199000003224,141.78116899999986,None,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
red_congruent,1,k,right,red,0.6,2,4,16,1,,,,,,,,,,,,,,,143.28726060000008,None,144.38399879999997,None,k,1,0.440594499999861,144.38399879999997,None,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
red_congruent,1,k,right,red,0.6,2,5,17,1,,,,,,,,,,,,,,,145.84815870000057,None,146.89075799999955,None,k,1,0.38189579999925627,146.89075799999955,None,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
blue_congruent,1,a,left,blue,-0.6,3,0,18,0,,,,,,,,,,,,,,,148.28807050000069,None,149.33092530000067,None,a,1,0.3900680000006105,149.33092530000067,None,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
blue_congruent,1,a,left,blue,-0.6,3,1,19,0,,,,,,,,,,,,,,,150.74066429999948,None,151.91276490000018,None,a,1,0.5209881999999197,151.91276490000018,None,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
blue_neutral,0,a,middle,blue,0,3,2,20,5,,,,,,,,,,,,,,,153.45217980000052,None,154.46991340000022,None,a,1,0.4280858000001899,154.46991340000022,None,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
red_incongruent,0,k,left,red,-0.6,3,3,21,3,,,,,,,,,,,,,,,155.91311599999972,None,157.00591659999918,None,k,1,0.476164499999868,157.00591659999918,None,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
red_congruent,1,k,right,red,0.6,3,4,22,1,,,,,,,,,,,,,,,158.4991458000004,None,159.64621819999957,None,k,1,0.4284733000004053,159.64621819999957,None,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
blue_neutral,0,a,middle,blue,0,3,5,23,5,,,,,,,,,,,,,,,161.08940900000016,None,162.11970590000055,None,a,1,0.4753777000005357,162.11970590000055,None,,,,,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.62965529999929,None,space,1.82895230000031,,,,,,,,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
red_congruent,1,k,right,red,0.6,,,,,0,0,0,1,,,,,,,,,,,167.4626759999992,None,,,,,,,,,,,,168.62666250000075,None,k,1,0.4009456000003411,168.62666250000075,None,,,,,17,001,2022_Oct_19_1527,Version4,2021.2.0,241.42518113253604,
