images,congruentcy,corrAns,box_pos,box_color,box_x,pract.thisRepN,pract.thisTrialN,pract.thisN,pract.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_instr.keys,key_resp_instr.rt,FixCross.started,FixCross.stopped,Box_p.started,Box_p.stopped,key_resp_P.keys,key_resp_P.corr,key_resp_P.rt,key_resp_P.started,key_resp_P.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,Box.started,Box.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,space,12.436272099992493,,,,,,,,,,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1601,Version4,2021.2.0,241.615343549037,
blue_neutral,0,a,middle,blue,0,0,0,0,5,,,,,,,,,,,,,,,24.633223600001656,None,25.763332100003026,None,a,1,2.9037105000024894,25.763332100003026,None,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1601,Version4,2021.2.0,241.615343549037,
red_neutral,0,k,middle,red,0,0,1,1,4,,,,,,,,,,,,,,,29.688451299996814,None,30.75200930000574,None,k,1,0.49155209999298677,30.75200930000574,None,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1601,Version4,2021.2.0,241.615343549037,
blue_congruent,1,a,left,blue,-0.6,0,2,2,0,,,,,,,,,,,,,,,32.26618259999668,None,33.454802000007476,None,a,1,0.3969412000005832,33.454802000007476,None,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1601,Version4,2021.2.0,241.615343549037,
blue_congruent,1,a,left,blue,-0.6,0,3,3,0,,,,,,,,,,,,,,,34.86876949999714,None,36.011671700005536,None,a,1,0.40036839999083895,36.011671700005536,None,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1601,Version4,2021.2.0,241.615343549037,
red_incongruent,0,k,left,red,-0.6,0,4,4,3,,,,,,,,,,,,,,,37.429991700002574,None,38.56852610000351,None,k,1,0.7559192000044277,38.56852610000351,None,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1601,Version4,2021.2.0,241.615343549037,
red_neutral,0,k,middle,red,0,0,5,5,4,,,,,,,,,,,,,,,40.337452200008556,None,41.45501499999955,None,k,1,0.7338926999946125,41.45501499999955,None,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1601,Version4,2021.2.0,241.615343549037,
blue_neutral,0,a,middle,blue,0,1,0,6,5,,,,,,,,,,,,,,,43.210961600008886,None,44.45434570001089,None,a,1,0.7669286999880569,44.45434570001089,None,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1601,Version4,2021.2.0,241.615343549037,
red_congruent,1,k,right,red,0.6,1,1,7,1,,,,,,,,,,,,,,,46.2391776000004,None,47.41125319999992,None,k,1,0.5785157999926014,47.41125319999992,None,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1601,Version4,2021.2.0,241.615343549037,
red_congruent,1,k,right,red,0.6,1,2,8,1,,,,,,,,,,,,,,,49.013008800000534,None,50.231317700003274,None,k,1,0.4787348999961978,50.231317700003274,None,,,,,,,,,,,,,,,,13,001,2022_Oct_12_1601,Version4,2021.2.0,241.615343549037,
