images,congruentcy,corrAns,box_pos,box_color,box_x,pract.thisRepN,pract.thisTrialN,pract.thisN,pract.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_instr.keys,key_resp_instr.rt,FixCross.started,FixCross.stopped,Box_p.started,Box_p.stopped,key_resp_P.keys,key_resp_P.corr,key_resp_P.rt,key_resp_P.started,key_resp_P.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,Box.started,Box.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,space,14.871860200000015,,,,,,,,,,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
red_congruent,1,k,right,red,0.6,0,0,0,1,,,,,,,,,,,,,,,40.104560900000024,None,41.13031310000002,None,k,1,0.6147866999999678,41.13031310000002,None,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
red_congruent,1,k,right,red,0.6,0,1,1,1,,,,,,,,,,,,,,,42.7612135,None,43.84160059999999,None,k,1,0.34380409999999983,43.84160059999999,None,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
red_congruent,1,k,right,red,0.6,0,2,2,1,,,,,,,,,,,,,,,45.20561359999999,None,46.29829410000002,None,k,1,0.4154714999999669,46.29829410000002,None,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
red_incongruent,0,k,left,red,-0.6,0,3,3,3,,,,,,,,,,,,,,,47.73732000000001,None,48.83013040000003,None,a,0,0.31599169999998367,48.83013040000003,None,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
red_congruent,1,k,right,red,0.6,0,4,4,1,,,,,,,,,,,,,,,50.1648816,None,51.32444910000004,None,k,1,0.37401969999996254,51.32444910000004,None,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
blue_neutral,0,a,middle,blue,0,0,5,5,5,,,,,,,,,,,,,,,52.71759800000001,None,53.85214530000002,None,a,1,0.5746507000000065,53.85214530000002,None,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
red_neutral,0,k,middle,red,0,1,0,6,4,,,,,,,,,,,,,,,55.445571700000016,None,56.52999220000004,None,k,1,0.48117250000001377,56.52999220000004,None,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
blue_neutral,0,a,middle,blue,0,1,1,7,5,,,,,,,,,,,,,,,58.031577800000036,None,59.19948290000002,None,a,1,0.6440639000000488,59.19948290000002,None,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
blue_congruent,1,a,left,blue,-0.6,1,2,8,0,,,,,,,,,,,,,,,60.859556999999995,None,61.939869499999986,None,a,1,0.49612750000000005,61.939869499999986,None,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
blue_incongruent,0,a,right,blue,0.6,1,3,9,2,,,,,,,,,,,,,,,63.45397270000001,None,64.66366750000003,None,a,1,0.5566220000000044,64.66366750000003,None,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
blue_congruent,1,a,left,blue,-0.6,1,4,10,0,,,,,,,,,,,,,,,66.24026950000001,None,67.32890270000001,None,a,1,0.3237318999999843,67.32890270000001,None,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
blue_congruent,1,a,left,blue,-0.6,1,5,11,0,,,,,,,,,,,,,,,68.67617310000003,None,69.81906800000002,None,a,1,0.33787539999997307,69.81906800000002,None,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
blue_congruent,1,a,left,blue,-0.6,2,0,12,0,,,,,,,,,,,,,,,71.17884500000002,None,72.23835869999999,None,a,1,0.3349185999999804,72.23835869999999,None,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
red_incongruent,0,k,left,red,-0.6,2,1,13,3,,,,,,,,,,,,,,,73.589742,None,74.70780350000001,None,k,1,0.4498499000000038,74.70780350000001,None,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
blue_neutral,0,a,middle,blue,0,2,2,14,5,,,,,,,,,,,,,,,76.17994830000004,None,77.3062951,None,a,1,0.5397090000000162,77.3062951,None,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
blue_incongruent,0,a,right,blue,0.6,2,3,15,2,,,,,,,,,,,,,,,78.85789449999999,None,79.92560350000002,None,a,1,0.6087557999999831,79.92560350000002,None,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
red_neutral,0,k,middle,red,0,2,4,16,4,,,,,,,,,,,,,,,81.5481471,None,82.57423549999999,None,k,1,0.39244790000003604,82.57423549999999,None,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
blue_incongruent,0,a,right,blue,0.6,2,5,17,2,,,,,,,,,,,,,,,83.98424370000004,None,85.03540370000002,None,a,1,0.531676100000027,85.03540370000002,None,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
blue_neutral,0,a,middle,blue,0,3,0,18,5,,,,,,,,,,,,,,,86.59100510000002,None,87.70467840000003,None,a,1,0.5429862999999955,87.70467840000003,None,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
red_neutral,0,k,middle,red,0,3,1,19,4,,,,,,,,,,,,,,,89.26903530000004,None,90.4118497,None,k,1,0.4359415999999783,90.4118497,None,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
red_incongruent,0,k,left,red,-0.6,3,2,20,3,,,,,,,,,,,,,,,91.86741770000003,None,92.9020418,None,a,0,0.4260767000000101,92.9020418,None,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
blue_incongruent,0,a,right,blue,0.6,3,3,21,2,,,,,,,,,,,,,,,94.34503269999999,None,95.48806410000003,None,a,1,0.5603987999999731,95.48806410000003,None,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
red_incongruent,0,k,left,red,-0.6,3,4,22,3,,,,,,,,,,,,,,,97.07300559999999,None,98.14928300000003,None,k,1,0.8198093999999969,98.14928300000003,None,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
red_neutral,0,k,middle,red,0,3,5,23,4,,,,,,,,,,,,,,,99.98436939999999,None,101.09818110000003,None,k,1,0.38318409999999403,101.09818110000003,None,,,,,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.50793920000001,None,space,15.950160399999959,,,,,,,,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
blue_neutral,0,a,middle,blue,0,,,,,0,0,0,5,,,,,,,,,,,120.47305340000003,None,,,,,,,,,,,,121.54479430000004,None,a,1,0.7312347000000159,121.54479430000004,None,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
blue_congruent,1,a,left,blue,-0.6,,,,,0,1,1,0,,,,,,,,,,,122.2873624,None,,,,,,,,,,,,123.4760584,None,a,1,1.0882912000000147,123.4760584,None,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
blue_congruent,1,a,left,blue,-0.6,,,,,0,2,2,0,,,,,,,,,,,124.5772432,None,,,,,,,,,,,,125.6701392,None,a,1,0.5906112999999777,125.6701392,None,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
blue_incongruent,0,a,right,blue,0.6,,,,,0,3,3,2,,,,,,,,,,,126.27076650000004,None,,,,,,,,,,,,127.38436290000004,None,a,1,0.5326972999999953,127.38436290000004,None,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
red_incongruent,0,k,left,red,-0.6,,,,,0,4,4,3,,,,,,,,,,,127.93080800000001,None,,,,,,,,,,,,129.13640880000003,None,k,1,0.9006874999999468,129.13640880000003,None,,,,,12,001,2022_Oct_10_1205,Version4,2021.2.0,239.2825352465829,
