images,congruentcy,corrAns,box_pos,box_color,box_x,pract.thisRepN,pract.thisTrialN,pract.thisN,pract.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_instr.keys,key_resp_instr.rt,FixCross.started,FixCross.stopped,Box_p.started,Box_p.stopped,key_resp_P.keys,key_resp_P.corr,key_resp_P.rt,key_resp_P.started,key_resp_P.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,Box.started,Box.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,space,16.747901500000353,,,,,,,,,,,,,,,,,,,,,,,,,21,001,2022_Oct_21_2026,Version4,2021.2.0,240.14274084350836,
blue_congruent,1,a,left,blue,-0.6,0,0,0,0,,,,,,,,,,,,,,,27.344377500000064,None,28.39170269999977,None,a,1,0.4567796000001181,28.39170269999977,None,,,,,,,,,,,,,,,,21,001,2022_Oct_21_2026,Version4,2021.2.0,240.14274084350836,
blue_incongruent,0,a,right,blue,0.6,0,1,1,2,,,,,,,,,,,,,,,29.868014299999686,None,30.960599099999854,None,a,1,1.272311400000035,30.960599099999854,None,,,,,,,,,,,,,,,,21,001,2022_Oct_21_2026,Version4,2021.2.0,240.14274084350836,
blue_congruent,1,a,left,blue,-0.6,0,2,2,0,,,,,,,,,,,,,,,33.24675819999993,None,34.31416029999991,None,a,1,0.4310747999998057,34.31416029999991,None,,,,,,,,,,,,,,,,21,001,2022_Oct_21_2026,Version4,2021.2.0,240.14274084350836,
red_incongruent,0,k,left,red,-0.6,0,3,3,3,,,,,,,,,,,,,,,35.757634600000074,None,36.837657300000046,None,k,1,0.8760307999996257,36.837657300000046,None,,,,,,,,,,,,,,,,21,001,2022_Oct_21_2026,Version4,2021.2.0,240.14274084350836,
blue_incongruent,0,a,right,blue,0.6,0,4,4,2,,,,,,,,,,,,,,,38.73133680000001,None,39.815821199999846,None,a,1,0.47443169999996826,39.815821199999846,None,,,,,,,,,,,,,,,,21,001,2022_Oct_21_2026,Version4,2021.2.0,240.14274084350836,
blue_neutral,0,a,middle,blue,0,0,5,5,5,,,,,,,,,,,,,,,41.313474199999746,None,42.401955199999975,None,a,1,0.5206644000004417,42.401955199999975,None,,,,,,,,,,,,,,,,21,001,2022_Oct_21_2026,Version4,2021.2.0,240.14274084350836,
blue_incongruent,0,a,right,blue,0.6,1,0,6,2,,,,,,,,,,,,,,,43.945268899999974,None,45.108931199999915,None,a,1,0.46176359999981287,45.108931199999915,None,,,,,,,,,,,,,,,,21,001,2022_Oct_21_2026,Version4,2021.2.0,240.14274084350836,
blue_incongruent,0,a,right,blue,0.6,1,1,7,2,,,,,,,,,,,,,,,46.58990019999965,None,47.6994123999998,None,a,1,0.4716078999999809,47.6994123999998,None,,,,,,,,,,,,,,,,21,001,2022_Oct_21_2026,Version4,2021.2.0,240.14274084350836,
red_congruent,1,k,right,red,0.6,1,2,8,1,,,,,,,,,,,,,,,49.18435139999974,None,50.347794499999964,None,k,1,0.4798934000000372,50.347794499999964,None,,,,,,,,,,,,,,,,21,001,2022_Oct_21_2026,Version4,2021.2.0,240.14274084350836,
red_neutral,0,k,middle,red,0,1,3,9,4,,,,,,,,,,,,,,,51.84969550000005,None,52.93833409999979,None,k,1,0.5294208000000253,52.93833409999979,None,,,,,,,,,,,,,,,,21,001,2022_Oct_21_2026,Version4,2021.2.0,240.14274084350836,
red_congruent,1,k,right,red,0.6,1,4,10,1,,,,,,,,,,,,,,,54.481637599999885,None,55.624195399999735,None,k,1,0.5242755999997826,55.624195399999735,None,,,,,,,,,,,,,,,,21,001,2022_Oct_21_2026,Version4,2021.2.0,240.14274084350836,
blue_neutral,0,a,middle,blue,0,1,5,11,5,,,,,,,,,,,,,,,57.171904699999686,None,58.318983899999694,None,a,1,0.41343559999995705,58.318983899999694,None,,,,,,,,,,,,,,,,21,001,2022_Oct_21_2026,Version4,2021.2.0,240.14274084350836,
blue_neutral,0,a,middle,blue,0,2,0,12,5,,,,,,,,,,,,,,,59.745471499999894,None,60.87998919999973,None,a,1,0.4207939999996597,60.87998919999973,None,,,,,,,,,,,,,,,,21,001,2022_Oct_21_2026,Version4,2021.2.0,240.14274084350836,
blue_neutral,0,a,middle,blue,0,2,1,13,5,,,,,,,,,,,,,,,62.31901979999975,None,63.3868180999998,None,a,1,0.4263319000001502,63.3868180999998,None,,,,,,,,,,,,,,,,21,001,2022_Oct_21_2026,Version4,2021.2.0,240.14274084350836,
red_congruent,1,k,right,red,0.6,2,2,14,1,,,,,,,,,,,,,,,64.83419430000004,None,65.94368529999974,None,k,1,0.49385960000017803,65.94368529999974,None,,,,,,,,,,,,,,,,21,001,2022_Oct_21_2026,Version4,2021.2.0,240.14274084350836,
blue_congruent,1,a,left,blue,-0.6,2,3,15,0,,,,,,,,,,,,,,,67.4533876999999,None,68.59663640000008,None,a,1,0.4654746000001069,68.59663640000008,None,,,,,,,,,,,,,,,,21,001,2022_Oct_21_2026,Version4,2021.2.0,240.14274084350836,
red_neutral,0,k,middle,red,0,2,4,16,4,,,,,,,,,,,,,,,70.0856246999997,None,71.16148149999981,None,k,1,0.5566868999999315,71.16148149999981,None,,,,,,,,,,,,,,,,21,001,2022_Oct_21_2026,Version4,2021.2.0,240.14274084350836,
