images,congruentcy,corrAns,box_pos,box_color,box_x,pract.thisRepN,pract.thisTrialN,pract.thisN,pract.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_instr.keys,key_resp_instr.rt,FixCross.started,FixCross.stopped,Box_p.started,Box_p.stopped,key_resp_P.keys,key_resp_P.corr,key_resp_P.rt,key_resp_P.started,key_resp_P.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,Box.started,Box.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,participant,session,date,expName,psychopyVersion,frameRate,
red_congruent,1,k,right,red,0.6,,,,,1,1,7,1,,,,,,,,,,,127.92472799999996,None,,,,,,,,,,,,129.08432530000027,None,k,1,0.5707582999984879,129.08432530000027,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_congruent,1,k,right,red,0.6,,,,,1,2,8,1,,,,,,,,,,,129.67243269999926,None,,,,,,,,,,,,130.80282439999974,None,k,1,0.37220799999886367,130.80282439999974,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_neutral,0,a,middle,blue,0,,,,,1,3,9,5,,,,,,,,,,,131.18651879999925,None,,,,,,,,,,,,132.44616510000014,None,a,1,0.30512289999933273,132.44616510000014,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_neutral,0,k,middle,red,0,,,,,1,4,10,4,,,,,,,,,,,132.76305030000003,None,,,,,,,,,,,,133.8018530999998,None,k,1,0.3976201999994373,133.8018530999998,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_congruent,1,a,left,blue,-0.6,,,,,1,5,11,0,,,,,,,,,,,134.2104650000001,None,,,,,,,,,,,,135.32423740000013,None,a,1,0.3154240999992908,135.32423740000013,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_incongruent,0,k,left,red,-0.6,,,,,2,0,12,3,,,,,,,,,,,135.65775089999988,None,,,,,,,,,,,,136.75481179999952,None,a,0,0.3250618999991275,136.75481179999952,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_congruent,1,k,right,red,0.6,,,,,2,1,13,1,,,,,,,,,,,137.09262769999987,None,,,,,,,,,,,,138.21480990000055,None,k,1,0.36928770000122313,138.21480990000055,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_neutral,0,a,middle,blue,0,,,,,2,2,14,5,,,,,,,,,,,138.598405499999,None,,,,,,,,,,,,139.79554499999904,None,a,1,0.38875000000007276,139.79554499999904,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_neutral,0,k,middle,red,0,,,,,2,3,15,4,,,,,,,,,,,140.20014579999952,None,,,,,,,,,,,,141.21369869999944,None,k,1,0.40280170000005455,141.21369869999944,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_congruent,1,k,right,red,0.6,,,,,2,4,16,1,,,,,,,,,,,141.6308016999992,None,,,,,,,,,,,,142.75278509999953,None,k,1,0.3839239000008092,142.75278509999953,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_congruent,1,a,left,blue,-0.6,,,,,2,5,17,0,,,,,,,,,,,143.1533899999995,None,,,,,,,,,,,,144.3296422000003,None,a,1,0.35127949999878183,144.3296422000003,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_incongruent,0,k,left,red,-0.6,,,,,3,0,18,3,,,,,,,,,,,144.69253059999937,None,,,,,,,,,,,,145.79795569999987,None,k,1,0.5873468999998295,145.79795569999987,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_congruent,1,a,left,blue,-0.6,,,,,3,1,19,0,,,,,,,,,,,146.3984829000001,None,,,,,,,,,,,,147.46630129999903,None,a,1,0.3750262000012299,147.46630129999903,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_neutral,0,k,middle,red,0,,,,,3,2,20,4,,,,,,,,,,,147.85422189999917,None,,,,,,,,,,,,148.9220124000003,None,k,1,0.35168630000043777,148.9220124000003,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_congruent,1,k,right,red,0.6,,,,,3,3,21,1,,,,,,,,,,,149.289093899999,None,,,,,,,,,,,,150.3276652000004,None,k,1,0.3541678999990836,150.3276652000004,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_congruent,1,k,right,red,0.6,,,,,3,4,22,1,,,,,,,,,,,150.69473019999896,None,,,,,,,,,,,,151.83350959999916,None,k,1,0.3285797000007733,151.83350959999916,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_incongruent,0,k,left,red,-0.6,,,,,3,5,23,3,,,,,,,,,,,152.17963670000063,None,,,,,,,,,,,,153.25161590000062,None,k,1,0.5585579000016878,153.25161590000062,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_incongruent,0,k,left,red,-0.6,,,,,4,0,24,3,,,,,,,,,,,153.8272278000004,None,,,,,,,,,,,,154.90323519999947,None,k,1,0.387275299999601,154.90323519999947,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_incongruent,0,k,left,red,-0.6,,,,,4,1,25,3,,,,,,,,,,,155.3037693999995,None,,,,,,,,,,,,156.35926649999965,None,k,1,0.44331529999908525,156.35926649999965,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_congruent,1,k,right,red,0.6,,,,,4,2,26,1,,,,,,,,,,,156.8177672999991,None,,,,,,,,,,,,157.89403990000028,None,k,1,0.35674330000074406,157.89403990000028,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_neutral,0,k,middle,red,0,,,,,4,3,27,4,,,,,,,,,,,158.26519899999948,None,,,,,,,,,,,,159.44971819999955,None,k,1,0.3373519999986456,159.44971819999955,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_congruent,1,a,left,blue,-0.6,,,,,4,4,28,0,,,,,,,,,,,159.79599459999918,None,,,,,,,,,,,,160.8847122999996,None,a,1,0.36652649999996356,160.8847122999996,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_congruent,1,k,right,red,0.6,,,,,4,5,29,1,,,,,,,,,,,161.26427739999963,None,,,,,,,,,,,,162.3822397999993,None,k,1,0.35742600000048697,162.3822397999993,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_incongruent,0,a,right,blue,0.6,,,,,5,0,30,2,,,,,,,,,,,162.75337339999896,None,,,,,,,,,,,,163.9295990999999,None,a,1,0.41001409999989846,163.9295990999999,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_incongruent,0,a,right,blue,0.6,,,,,5,1,31,2,,,,,,,,,,,164.35097329999917,None,,,,,,,,,,,,165.38116199999968,None,a,1,0.43864100000064354,165.38116199999968,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_incongruent,0,a,right,blue,0.6,,,,,5,2,32,2,,,,,,,,,,,165.82743839999966,None,,,,,,,,,,,,166.9119412,None,a,1,0.4040884999994887,166.9119412,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_neutral,0,k,middle,red,0,,,,,5,3,33,4,,,,,,,,,,,167.32485300000008,None,,,,,,,,,,,,168.4133937000006,None,k,1,0.5108670000008715,168.4133937000006,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_neutral,0,a,middle,blue,0,,,,,5,4,34,5,,,,,,,,,,,168.93912259999888,None,,,,,,,,,,,,170.1152278999998,None,a,1,0.6337010999995982,170.1152278999998,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_neutral,0,a,middle,blue,0,,,,,5,5,35,5,,,,,,,,,,,170.7618956999995,None,,,,,,,,,,,,171.9838710999993,None,a,1,0.42885869999918214,171.9838710999993,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_congruent,1,a,left,blue,-0.6,,,,,6,0,36,0,,,,,,,,,,,172.42603489999965,None,,,,,,,,,,,,173.47711130000062,None,a,1,0.6399094000007608,173.47711130000062,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_neutral,0,a,middle,blue,0,,,,,6,1,37,5,,,,,,,,,,,174.13211210000009,None,,,,,,,,,,,,175.22481030000017,None,a,1,0.3883181000001059,175.22481030000017,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_incongruent,0,a,right,blue,0.6,,,,,6,2,38,2,,,,,,,,,,,175.62539379999907,None,,,,,,,,,,,,176.68052460000035,None,a,1,0.5008512000003975,176.68052460000035,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_neutral,0,a,middle,blue,0,,,,,6,3,39,5,,,,,,,,,,,177.19375129999935,None,,,,,,,,,,,,178.2238398999998,None,a,1,0.46977309999965655,178.2238398999998,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_congruent,1,a,left,blue,-0.6,,,,,6,4,40,0,,,,,,,,,,,178.70781440000064,None,,,,,,,,,,,,179.8880995999989,None,a,1,0.38171589999910793,179.8880995999989,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_neutral,0,k,middle,red,0,,,,,6,5,41,4,,,,,,,,,,,180.28867439999885,None,,,,,,,,,,,,181.45650129999922,None,k,1,0.3895046999987244,181.45650129999922,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_incongruent,0,a,right,blue,0.6,,,,,7,0,42,2,,,,,,,,,,,181.85700949999955,None,,,,,,,,,,,,182.91214489999948,None,a,1,0.8541678999990836,182.91214489999948,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_congruent,1,a,left,blue,-0.6,,,,,7,1,43,0,,,,,,,,,,,183.77973629999906,None,,,,,,,,,,,,184.84343179999996,None,a,1,0.4190625999999611,184.84343179999996,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_incongruent,0,a,right,blue,0.6,,,,,7,2,44,2,,,,,,,,,,,185.27728559999923,None,,,,,,,,,,,,186.38256329999967,None,a,1,0.4321585999987292,186.38256329999967,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_incongruent,0,a,right,blue,0.6,,,,,7,3,45,2,,,,,,,,,,,186.82856270000048,None,,,,,,,,,,,,187.9008343000005,None,a,1,0.386039000000892,187.9008343000005,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_incongruent,0,k,left,red,-0.6,,,,,7,4,46,3,,,,,,,,,,,188.30121299999882,None,,,,,,,,,,,,189.46910899999966,None,k,1,0.48202259999925445,189.46910899999966,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_neutral,0,a,middle,blue,0,,,,,7,5,47,5,,,,,,,,,,,189.96560649999992,None,,,,,,,,,,,,191.13754329999938,None,a,1,0.9499150999999983,191.13754329999938,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,14.343704799999614,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_neutral,0,k,middle,red,0,,,,,,,,,0,0,0,4,,,,,,,206.47441470000012,None,,,,,,,,,,,,207.67594119999922,None,k,1,0.4856636000004073,207.67594119999922,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_neutral,0,k,middle,red,0,,,,,,,,,0,1,1,4,,,,,,,208.18084950000048,None,,,,,,,,,,,,209.25678229999903,None,k,1,0.3850564000003942,209.25678229999903,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_incongruent,0,k,left,red,-0.6,,,,,,,,,0,2,2,3,,,,,,,209.65314989999933,None,,,,,,,,,,,,210.72504579999986,None,k,1,0.5009967999994842,210.72504579999986,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_neutral,0,a,middle,blue,0,,,,,,,,,0,3,3,5,,,,,,,211.2423333000006,None,,,,,,,,,,,,212.36009159999958,None,a,1,0.44219279999924765,212.36009159999958,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_incongruent,0,a,right,blue,0.6,,,,,,,,,0,4,4,2,,,,,,,212.81472079999912,None,,,,,,,,,,,,213.83663680000063,None,a,1,0.4298668000010366,213.83663680000063,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_neutral,0,a,middle,blue,0,,,,,,,,,0,5,5,5,,,,,,,214.28327799999897,None,,,,,,,,,,,,215.4008063000001,None,a,1,0.337858499999129,215.4008063000001,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_congruent,1,a,left,blue,-0.6,,,,,,,,,1,0,6,0,,,,,,,215.7513084000002,None,,,,,,,,,,,,216.87750039999992,None,a,1,0.3733824999999342,216.87750039999992,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_congruent,1,k,right,red,0.6,,,,,,,,,1,1,7,1,,,,,,,217.26959999999963,None,,,,,,,,,,,,218.35826540000016,None,k,1,0.3329519999988406,218.35826540000016,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_neutral,0,a,middle,blue,0,,,,,,,,,1,2,8,5,,,,,,,218.70863259999896,None,,,,,,,,,,,,219.7764986000002,None,a,1,0.38696319999871776,219.7764986000002,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_incongruent,0,k,left,red,-0.6,,,,,,,,,1,3,9,3,,,,,,,220.17263569999886,None,,,,,,,,,,,,221.27799969999978,None,k,1,0.4294943000004423,221.27799969999978,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_incongruent,0,a,right,blue,0.6,,,,,,,,,1,4,10,2,,,,,,,221.72019220000038,None,,,,,,,,,,,,222.95915679999962,None,a,1,0.3568219999997382,222.95915679999962,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_neutral,0,a,middle,blue,0,,,,,,,,,1,5,11,5,,,,,,,223.3300734000004,None,,,,,,,,,,,,224.38546909999968,None,a,1,0.3624394999987999,224.38546909999968,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_incongruent,0,a,right,blue,0.6,,,,,,,,,2,0,12,2,,,,,,,224.76098730000012,None,,,,,,,,,,,,225.8161667000004,None,a,1,0.3719340999996348,225.8161667000004,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_neutral,0,a,middle,blue,0,,,,,,,,,2,1,13,5,,,,,,,226.19989499999974,None,,,,,,,,,,,,227.2551851999997,None,a,1,0.30117150000114634,227.2551851999997,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_incongruent,0,a,right,blue,0.6,,,,,,,,,2,2,14,2,,,,,,,227.5720455999999,None,,,,,,,,,,,,228.61496140000054,None,a,1,0.5497114000008878,228.61496140000054,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_neutral,0,a,middle,blue,0,,,,,,,,,2,3,15,5,,,,,,,229.17816719999973,None,,,,,,,,,,,,230.22082509999927,None,a,1,0.4240465000002587,230.22082509999927,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_neutral,0,k,middle,red,0,,,,,,,,,2,4,16,4,,,,,,,230.65880169999946,None,,,,,,,,,,,,231.69738999999936,None,k,1,0.41168520000064746,231.69738999999936,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_neutral,0,k,middle,red,0,,,,,,,,,2,5,17,4,,,,,,,232.12302669999917,None,,,,,,,,,,,,233.2490744000006,None,k,1,0.30822900000021036,233.2490744000006,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_congruent,1,a,left,blue,-0.6,,,,,,,,,3,0,18,0,,,,,,,233.57022039999902,None,,,,,,,,,,,,234.61292289999983,None,a,1,0.34437179999986256,234.61292289999983,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
red_incongruent,0,k,left,red,-0.6,,,,,,,,,3,1,19,3,,,,,,,234.97169819999908,None,,,,,,,,,,,,236.11877259999892,None,k,1,0.5990758999996615,236.11877259999892,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_incongruent,0,a,right,blue,0.6,,,,,,,,,3,2,20,2,,,,,,,236.73191699999916,None,,,,,,,,,,,,237.9164325999991,None,a,1,0.393319300001167,237.9164325999991,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
blue_neutral,0,a,middle,blue,0,,,,,,,,,3,3,21,5,,,,,,,238.32529579999937,None,,,,,,,,,,,,239.4846854999996,None,a,1,0.42529579999973066,239.4846854999996,None,,,,,18,001,2022_Oct_19_1554,Version4,2021.2.0,240.37190340402893,
