images,congruentcy,corrAns,box_pos,box_color,box_x,pract.thisRepN,pract.thisTrialN,pract.thisN,pract.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_instr.keys,key_resp_instr.rt,FixCross.started,FixCross.stopped,Box_p.started,Box_p.stopped,key_resp_P.keys,key_resp_P.corr,key_resp_P.rt,key_resp_P.started,key_resp_P.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,Box.started,Box.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,space,35.836859000000004,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2022_Oct_22_1930,Version4,2021.2.0,237.95473149167935,
blue_neutral,0,a,middle,blue,0,0,0,0,5,,,,,,,,,,,,,,,46.582926600000064,None,47.72189100000014,None,a,1,6.532901300000049,47.72189100000014,None,,,,,,,,,,,,,,,,23,001,2022_Oct_22_1930,Version4,2021.2.0,237.95473149167935,
blue_congruent,1,a,left,blue,-0.6,0,1,1,0,,,,,,,,,,,,,,,55.26731269999982,None,56.36830389999977,None,a,1,0.48684680000042135,56.36830389999977,None,,,,,,,,,,,,,,,,23,001,2022_Oct_22_1930,Version4,2021.2.0,237.95473149167935,
red_neutral,0,k,middle,red,0,0,2,2,4,,,,,,,,,,,,,,,57.87006689999998,None,58.92101879999973,None,k,1,0.44651019999946584,58.92101879999973,None,,,,,,,,,,,,,,,,23,001,2022_Oct_22_1930,Version4,2021.2.0,237.95473149167935,
red_neutral,0,k,middle,red,0,0,3,3,4,,,,,,,,,,,,,,,60.3849739999996,None,61.507006300000285,None,k,1,0.4128610999996454,61.507006300000285,None,,,,,,,,,,,,,,,,23,001,2022_Oct_22_1930,Version4,2021.2.0,237.95473149167935,
red_incongruent,0,k,left,red,-0.6,0,4,4,3,,,,,,,,,,,,,,,62.94211799999994,None,64.02666380000028,None,k,1,0.8135347999996156,64.02666380000028,None,,,,,,,,,,,,,,,,23,001,2022_Oct_22_1930,Version4,2021.2.0,237.95473149167935,
blue_neutral,0,a,middle,blue,0,0,5,5,5,,,,,,,,,,,,,,,65.85335049999958,None,67.02962879999995,None,a,1,0.4509247999994841,67.02962879999995,None,,,,,,,,,,,,,,,,23,001,2022_Oct_22_1930,Version4,2021.2.0,237.95473149167935,
red_incongruent,0,k,left,red,-0.6,1,0,6,3,,,,,,,,,,,,,,,68.49775760000011,None,69.60726539999996,None,k,1,0.5296951000000263,69.60726539999996,None,,,,,,,,,,,,,,,,23,001,2022_Oct_22_1930,Version4,2021.2.0,237.95473149167935,
red_incongruent,0,k,left,red,-0.6,1,1,7,3,,,,,,,,,,,,,,,71.15908049999962,None,72.27259690000028,None,k,1,0.5130457999994178,72.27259690000028,None,,,,,,,,,,,,,,,,23,001,2022_Oct_22_1930,Version4,2021.2.0,237.95473149167935,
red_congruent,1,k,right,red,0.6,1,2,8,1,,,,,,,,,,,,,,,73.80365770000026,None,74.83780299999944,None,k,1,0.9879266999996617,74.83780299999944,None,,,,,,,,,,,,,,,,23,001,2022_Oct_22_1930,Version4,2021.2.0,237.95473149167935,
blue_neutral,0,a,middle,blue,0,1,3,9,5,,,,,,,,,,,,,,,76.84033209999961,None,77.87020349999966,None,a,1,0.596198799999911,77.87020349999966,None,,,,,,,,,,,,,,,,23,001,2022_Oct_22_1930,Version4,2021.2.0,237.95473149167935,
red_neutral,0,k,middle,red,0,1,4,10,4,,,,,,,,,,,,,,,79.48477769999954,None,80.62728919999972,None,k,1,0.44711129999996047,80.62728919999972,None,,,,,,,,,,,,,,,,23,001,2022_Oct_22_1930,Version4,2021.2.0,237.95473149167935,
blue_incongruent,0,a,right,blue,0.6,1,5,11,2,,,,,,,,,,,,,,,82.08716949999962,None,83.15911979999964,None,a,1,0.4119960000007268,83.15911979999964,None,,,,,,,,,,,,,,,,23,001,2022_Oct_22_1930,Version4,2021.2.0,237.95473149167935,
blue_congruent,1,a,left,blue,-0.6,2,0,12,0,,,,,,,,,,,,,,,84.58981649999987,None,85.65769509999973,None,a,1,0.5053978999994797,85.65769509999973,None,,,,,,,,,,,,,,,,23,001,2022_Oct_22_1930,Version4,2021.2.0,237.95473149167935,
