images,congruentcy,corrAns,box_pos,box_color,box_x,pract.thisRepN,pract.thisTrialN,pract.thisN,pract.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_instr.keys,key_resp_instr.rt,FixCross.started,FixCross.stopped,Box_p.started,Box_p.stopped,key_resp_P.keys,key_resp_P.corr,key_resp_P.rt,key_resp_P.started,key_resp_P.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,Box.started,Box.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,space,24.18699010000273,,,,,,,,,,,,,,,,,,,,,,,,,19,001,2022_Oct_20_1251,Version4,2021.2.0,241.12770599645899,
red_incongruent,0,k,left,red,-0.6,0,0,0,3,,,,,,,,,,,,,,,39.47207299999718,None,40.631701799997245,None,k,1,0.7426463000010699,40.631701799997245,None,,,,,,,,,,,,,,,,19,001,2022_Oct_20_1251,Version4,2021.2.0,241.12770599645899,
blue_incongruent,0,a,right,blue,0.6,0,1,1,2,,,,,,,,,,,,,,,42.39186750000226,None,43.50116759999946,None,a,1,0.6015017000027001,43.50116759999946,None,,,,,,,,,,,,,,,,19,001,2022_Oct_20_1251,Version4,2021.2.0,241.12770599645899,
blue_incongruent,0,a,right,blue,0.6,0,2,2,2,,,,,,,,,,,,,,,45.11566130000574,None,46.191537799997604,None,a,1,0.6878677000058815,46.191537799997604,None,,,,,,,,,,,,,,,,19,001,2022_Oct_20_1251,Version4,2021.2.0,241.12770599645899,
red_neutral,0,k,middle,red,0,0,3,3,4,,,,,,,,,,,,,,,47.9016804999992,None,49.04044900000736,None,k,1,0.47933020000346005,49.04044900000736,None,,,,,,,,,,,,,,,,19,001,2022_Oct_20_1251,Version4,2021.2.0,241.12770599645899,
blue_congruent,1,a,left,blue,-0.6,0,4,4,0,,,,,,,,,,,,,,,50.541985500007286,None,51.6181179999985,None,a,1,0.3496664999984205,51.6181179999985,None,,,,,,,,,,,,,,,,19,001,2022_Oct_20_1251,Version4,2021.2.0,241.12770599645899,
red_neutral,0,k,middle,red,0,0,5,5,4,,,,,,,,,,,,,,,52.986476699996274,None,54.06246280000778,None,k,1,0.7136814999976195,54.06246280000778,None,,,,,,,,,,,,,,,,19,001,2022_Oct_20_1251,Version4,2021.2.0,241.12770599645899,
blue_congruent,1,a,left,blue,-0.6,1,0,6,0,,,,,,,,,,,,,,,55.79778209999495,None,56.882116199994925,None,a,1,0.4383944999863161,56.882116199994925,None,,,,,,,,,,,,,,,,19,001,2022_Oct_20_1251,Version4,2021.2.0,241.12770599645899,
blue_neutral,0,a,middle,blue,0,1,1,7,5,,,,,,,,,,,,,,,58.3377632000047,None,59.568353900001966,None,a,1,0.6565209999971557,59.568353900001966,None,,,,,,,,,,,,,,,,19,001,2022_Oct_20_1251,Version4,2021.2.0,241.12770599645899,
blue_neutral,0,a,middle,blue,0,1,2,8,5,,,,,,,,,,,,,,,61.23678740000469,None,62.45483990000503,None,a,1,0.4105452000076184,62.45483990000503,None,,,,,,,,,,,,,,,,19,001,2022_Oct_20_1251,Version4,2021.2.0,241.12770599645899,
