images,congruentcy,corrAns,box_pos,box_color,box_x,pract.thisRepN,pract.thisTrialN,pract.thisN,pract.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_instr.keys,key_resp_instr.rt,FixCross.started,FixCross.stopped,Box_p.started,Box_p.stopped,key_resp_P.keys,key_resp_P.corr,key_resp_P.rt,key_resp_P.started,key_resp_P.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,Box.started,Box.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,participant,session,date,expName,psychopyVersion,frameRate,
blue_incongruent,0,a,right,blue,0.6,3,2,20,2,,,,,,,,,,,,,,,115.76540820000014,None,116.86637760000008,None,a,1,0.9107159999998657,116.86637760000008,None,,,,,,,,,,,,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_congruent,1,k,right,red,0.6,3,3,21,1,,,,,,,,,,,,,,,118.79343770000014,None,119.82369590000008,None,k,1,0.7137581000001774,119.82369590000008,None,,,,,,,,,,,,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_incongruent,0,k,left,red,-0.6,3,4,22,3,,,,,,,,,,,,,,,121.55468029999997,None,122.66419870000004,None,k,1,0.5779703999999128,122.66419870000004,None,,,,,,,,,,,,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_incongruent,0,a,right,blue,0.6,3,5,23,2,,,,,,,,,,,,,,,124.26164860000017,None,125.29190390000008,None,a,1,0.47064499999987675,125.29190390000008,None,,,,,,,,,,,,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.79357920000007,None,space,2.711524499999996,,,,,,,,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_congruent,1,k,right,red,0.6,,,,,0,0,0,1,,,,,,,,,,,131.51962260000005,None,,,,,,,,,,,,132.62466640000002,None,k,1,0.6745450000000801,132.62466640000002,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_incongruent,0,a,right,blue,0.6,,,,,0,1,1,2,,,,,,,,,,,133.31328970000004,None,,,,,,,,,,,,134.44367929999999,None,a,1,0.6797701999998935,134.44367929999999,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_congruent,1,k,right,red,0.6,,,,,0,2,2,1,,,,,,,,,,,135.13592740000013,None,,,,,,,,,,,,136.22877570000014,None,k,1,0.5431597000001602,136.22877570000014,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_incongruent,0,a,right,blue,0.6,,,,,0,3,3,2,,,,,,,,,,,136.78772560000016,None,,,,,,,,,,,,137.89734180000005,None,a,1,0.41851950000000215,137.89734180000005,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_neutral,0,a,middle,blue,0,,,,,0,4,4,5,,,,,,,,,,,138.33518850000019,None,,,,,,,,,,,,139.39016540000011,None,a,1,0.43790999999987434,139.39016540000011,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_neutral,0,k,middle,red,0,,,,,0,5,5,4,,,,,,,,,,,139.8409987,None,,,,,,,,,,,,140.9877629,None,k,1,0.3365039999998771,140.9877629,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_neutral,0,k,middle,red,0,,,,,1,0,6,4,,,,,,,,,,,141.33807290000004,None,,,,,,,,,,,,142.43507020000015,None,k,1,0.41741769999998724,142.43507020000015,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_incongruent,0,a,right,blue,0.6,,,,,1,1,7,2,,,,,,,,,,,142.8689151000001,None,,,,,,,,,,,,144.0039213,None,a,1,0.4807785000000422,144.0039213,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_incongruent,0,a,right,blue,0.6,,,,,1,2,8,2,,,,,,,,,,,144.50392020000004,None,,,,,,,,,,,,145.58006339999997,None,a,1,0.5368481999998949,145.58006339999997,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_congruent,1,a,left,blue,-0.6,,,,,1,3,9,0,,,,,,,,,,,146.13076250000017,None,,,,,,,,,,,,147.20680820000007,None,a,1,0.39835889999994833,147.20680820000007,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_neutral,0,k,middle,red,0,,,,,1,4,10,4,,,,,,,,,,,147.61977660000002,None,,,,,,,,,,,,148.6958814000002,None,k,1,0.3577706000000944,148.6958814000002,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_congruent,1,a,left,blue,-0.6,,,,,1,5,11,0,,,,,,,,,,,149.07144860000017,None,,,,,,,,,,,,150.25588190000008,None,a,1,0.365921999999955,150.25588190000008,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_neutral,0,a,middle,blue,0,,,,,2,0,12,5,,,,,,,,,,,150.63984040000014,None,,,,,,,,,,,,151.72826640000017,None,a,1,0.48551320000001397,151.72826640000017,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_congruent,1,k,right,red,0.6,,,,,2,1,13,1,,,,,,,,,,,152.22880680000003,None,,,,,,,,,,,,153.26740340000015,None,k,1,0.8826490999999805,153.26740340000015,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_incongruent,0,a,right,blue,0.6,,,,,2,2,14,2,,,,,,,,,,,154.16419330000008,None,,,,,,,,,,,,155.24869350000017,None,a,1,0.7255700999999135,155.24869350000017,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_incongruent,0,k,left,red,-0.6,,,,,2,3,15,3,,,,,,,,,,,155.98695710000015,None,,,,,,,,,,,,157.0130564000001,None,k,1,0.8256456999999955,157.0130564000001,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_neutral,0,a,middle,blue,0,,,,,2,4,16,5,,,,,,,,,,,157.85590890000003,None,,,,,,,,,,,,158.94841650000012,None,a,1,0.45842210000000705,158.94841650000012,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_incongruent,0,a,right,blue,0.6,,,,,2,5,17,2,,,,,,,,,,,159.42008710000005,None,,,,,,,,,,,,160.42915790000006,None,a,1,0.7137844999999743,160.42915790000006,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_incongruent,0,k,left,red,-0.6,,,,,3,0,18,3,,,,,,,,,,,161.1551018,None,,,,,,,,,,,,162.34785780000016,None,k,1,0.555321000000049,162.34785780000016,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_incongruent,0,k,left,red,-0.6,,,,,3,1,19,3,,,,,,,,,,,162.91541970000003,None,,,,,,,,,,,,164.06225740000014,None,k,1,0.7051701999998841,164.06225740000014,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_incongruent,0,k,left,red,-0.6,,,,,3,2,20,3,,,,,,,,,,,164.77992480000012,None,,,,,,,,,,,,165.7973551,None,k,1,0.8103768999999375,165.7973551,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_congruent,1,a,left,blue,-0.6,,,,,3,3,21,0,,,,,,,,,,,166.62341400000014,None,,,,,,,,,,,,167.66599310000015,None,a,1,0.854054700000006,167.66599310000015,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_congruent,1,k,right,red,0.6,,,,,3,4,22,1,,,,,,,,,,,168.5336863,None,,,,,,,,,,,,169.6393819,None,k,1,0.5768375000000106,169.6393819,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_congruent,1,k,right,red,0.6,,,,,3,5,23,1,,,,,,,,,,,170.23143170000003,None,,,,,,,,,,,,171.25311890000012,None,k,1,0.45126760000016475,171.25311890000012,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_neutral,0,k,middle,red,0,,,,,4,0,24,4,,,,,,,,,,,171.71610840000017,None,,,,,,,,,,,,172.88409250000018,None,k,1,0.49252670000009857,172.88409250000018,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_congruent,1,k,right,red,0.6,,,,,4,1,25,1,,,,,,,,,,,173.39289770000005,None,,,,,,,,,,,,174.4523454,None,k,1,0.4444771999999375,174.4523454,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_congruent,1,a,left,blue,-0.6,,,,,4,2,26,0,,,,,,,,,,,174.9114661000001,None,,,,,,,,,,,,176.04152750000003,None,a,1,0.375521899999967,176.04152750000003,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_neutral,0,a,middle,blue,0,,,,,4,3,27,5,,,,,,,,,,,176.4339605,None,,,,,,,,,,,,177.51837560000013,None,a,1,0.40317659999982425,177.51837560000013,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_congruent,1,k,right,red,0.6,,,,,4,4,28,1,,,,,,,,,,,177.93541320000008,None,,,,,,,,,,,,179.00331649999998,None,k,1,0.510514700000158,179.00331649999998,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_incongruent,0,a,right,blue,0.6,,,,,4,5,29,2,,,,,,,,,,,179.5244791,None,,,,,,,,,,,,180.788317,None,a,1,0.4696646999998393,180.788317,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_congruent,1,k,right,red,0.6,,,,,5,0,30,1,,,,,,,,,,,181.27641770000014,None,,,,,,,,,,,,182.35243570000011,None,k,1,0.7216585999999552,182.35243570000011,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_congruent,1,a,left,blue,-0.6,,,,,5,1,31,0,,,,,,,,,,,183.09074929999997,None,,,,,,,,,,,,184.19600650000007,None,a,1,0.4462897000000794,184.19600650000007,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_neutral,0,k,middle,red,0,,,,,5,2,32,4,,,,,,,,,,,184.65908080000008,None,,,,,,,,,,,,185.86056150000013,None,k,1,0.5901248000000123,185.86056150000013,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_neutral,0,k,middle,red,0,,,,,5,3,33,4,,,,,,,,,,,186.4612387000002,None,,,,,,,,,,,,187.63299580000012,None,k,1,1.233735599999818,187.63299580000012,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_incongruent,0,k,left,red,-0.6,,,,,5,4,34,3,,,,,,,,,,,188.8804864000001,None,,,,,,,,,,,,190.0397084000001,None,k,1,0.6192605999999614,190.0397084000001,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_neutral,0,a,middle,blue,0,,,,,5,5,35,5,,,,,,,,,,,190.66984960000013,None,,,,,,,,,,,,191.83333770000013,None,a,1,0.7619070000000647,191.83333770000013,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_neutral,0,k,middle,red,0,,,,,6,0,36,4,,,,,,,,,,,192.60929080000005,None,,,,,,,,,,,,193.7060967,None,k,1,0.593358999999964,193.7060967,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_neutral,0,a,middle,blue,0,,,,,6,1,37,5,,,,,,,,,,,194.3150607,None,,,,,,,,,,,,195.35367480000014,None,a,1,0.48998580000011316,195.35367480000014,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_incongruent,0,k,left,red,-0.6,,,,,6,2,38,3,,,,,,,,,,,195.8586464,None,,,,,,,,,,,,196.98873700000013,None,k,1,1.0712319000001571,196.98873700000013,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_congruent,1,a,left,blue,-0.6,,,,,6,3,39,0,,,,,,,,,,,198.07327950000013,None,,,,,,,,,,,,199.26614930000005,None,a,1,0.37002849999998944,199.26614930000005,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_incongruent,0,k,left,red,-0.6,,,,,6,4,40,3,,,,,,,,,,,199.6498775,None,,,,,,,,,,,,200.78023870000015,None,k,1,0.6881917000000612,200.78023870000015,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_congruent,1,a,left,blue,-0.6,,,,,6,5,41,0,,,,,,,,,,,201.48522660000003,None,,,,,,,,,,,,202.53243210000005,None,a,1,0.4641953000000285,202.53243210000005,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_incongruent,0,a,right,blue,0.6,,,,,7,0,42,2,,,,,,,,,,,203.01626069999998,None,,,,,,,,,,,,204.18395740000005,None,a,1,0.44491519999996854,204.18395740000005,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_neutral,0,k,middle,red,0,,,,,7,1,43,4,,,,,,,,,,,204.64269030000014,None,,,,,,,,,,,,205.6771854000001,None,k,1,0.5920092999999724,205.6771854000001,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_neutral,0,a,middle,blue,0,,,,,7,2,44,5,,,,,,,,,,,206.28609720000009,None,,,,,,,,,,,,207.3705755000001,None,a,1,0.4347194000001764,207.3705755000001,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_incongruent,0,k,left,red,-0.6,,,,,7,3,45,3,,,,,,,,,,,207.8213561,None,,,,,,,,,,,,208.95982320000007,None,k,1,0.5257145000000492,208.95982320000007,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_congruent,1,a,left,blue,-0.6,,,,,7,4,46,0,,,,,,,,,,,209.50238630000013,None,,,,,,,,,,,,210.64071850000005,None,a,1,0.46900749999986147,210.64071850000005,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_neutral,0,a,middle,blue,0,,,,,7,5,47,5,,,,,,,,,,,211.12911270000018,None,,,,,,,,,,,,212.4134521000001,None,a,1,0.3684903000000759,212.4134521000001,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,15.106148200000007,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_congruent,1,a,left,blue,-0.6,,,,,,,,,0,0,0,0,,,,,,,227.94654890000015,None,,,,,,,,,,,,229.07691380000006,None,a,1,1.0353904999999486,229.07691380000006,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_neutral,0,k,middle,red,0,,,,,,,,,0,1,1,4,,,,,,,230.12837330000002,None,,,,,,,,,,,,231.1874733000002,None,k,1,0.45303499999999985,231.1874733000002,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_neutral,0,a,middle,blue,0,,,,,,,,,0,2,2,5,,,,,,,231.65920130000018,None,,,,,,,,,,,,232.88101389999997,None,a,1,0.33570060000010926,232.88101389999997,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_congruent,1,k,right,red,0.6,,,,,,,,,0,3,3,1,,,,,,,233.22731220000014,None,,,,,,,,,,,,234.2824125000002,None,k,1,0.7506676000000425,234.2824125000002,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_neutral,0,a,middle,blue,0,,,,,,,,,0,4,4,5,,,,,,,235.04574120000007,None,,,,,,,,,,,,236.11352710000006,None,a,1,0.2716416999999183,236.11352710000006,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_congruent,1,k,right,red,0.6,,,,,,,,,0,5,5,1,,,,,,,236.39719250000007,None,,,,,,,,,,,,237.49832620000007,None,k,1,0.7030875999998898,237.49832620000007,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_congruent,1,k,right,red,0.6,,,,,,,,,1,0,6,1,,,,,,,238.21608500000002,None,,,,,,,,,,,,239.3169355,None,k,1,0.5246743000000151,239.3169355,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_incongruent,0,k,left,red,-0.6,,,,,,,,,1,1,7,3,,,,,,,239.85518260000003,None,,,,,,,,,,,,240.88534249999998,None,k,1,0.7089918000001489,240.88534249999998,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_congruent,1,a,left,blue,-0.6,,,,,,,,,1,2,8,0,,,,,,,241.61103550000007,None,,,,,,,,,,,,242.72053189999997,None,a,1,0.45788549999997485,242.72053189999997,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_incongruent,0,k,left,red,-0.6,,,,,,,,,1,3,9,3,,,,,,,243.1963499000001,None,,,,,,,,,,,,244.28887630000008,None,k,1,0.569406600000093,244.28887630000008,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_incongruent,0,a,right,blue,0.6,,,,,,,,,1,4,10,2,,,,,,,244.8728205,None,,,,,,,,,,,,245.96564260000014,None,a,1,0.5408874999998261,245.96564260000014,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_incongruent,0,a,right,blue,0.6,,,,,,,,,1,5,11,2,,,,,,,246.5206885,None,,,,,,,,,,,,247.6925024000002,None,a,1,0.43822039999986373,247.6925024000002,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_neutral,0,k,middle,red,0,,,,,,,,,2,0,12,4,,,,,,,248.14329570000018,None,,,,,,,,,,,,249.3818377,None,k,1,0.5251123000000462,249.3818377,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_congruent,1,a,left,blue,-0.6,,,,,,,,,2,1,13,0,,,,,,,249.91985840000007,None,,,,,,,,,,,,250.94603500000017,None,a,1,0.4171332999999322,250.94603500000017,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_congruent,1,k,right,red,0.6,,,,,,,,,2,2,14,1,,,,,,,251.37553960000014,None,,,,,,,,,,,,252.43084310000017,None,k,1,0.7089750000000095,252.43084310000017,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_congruent,1,a,left,blue,-0.6,,,,,,,,,2,3,15,0,,,,,,,253.15689670000006,None,,,,,,,,,,,,254.27028540000015,None,a,1,0.3737636000000748,254.27028540000015,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_neutral,0,k,middle,red,0,,,,,,,,,2,4,16,4,,,,,,,254.66258060000018,None,,,,,,,,,,,,255.87614589999998,None,k,1,0.6717532000000119,255.87614589999998,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_incongruent,0,a,right,blue,0.6,,,,,,,,,2,5,17,2,,,,,,,256.5646626,None,,,,,,,,,,,,257.6154895000002,None,a,1,0.5886077000000114,257.6154895000002,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_neutral,0,a,middle,blue,0,,,,,,,,,3,0,18,5,,,,,,,258.2162506000002,None,,,,,,,,,,,,259.28810310000017,None,a,1,0.4522113000000445,259.28810310000017,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
red_incongruent,0,k,left,red,-0.6,,,,,,,,,3,1,19,3,,,,,,,259.75950260000013,None,,,,,,,,,,,,260.87318430000005,None,k,1,0.547351400000025,260.87318430000005,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_neutral,0,a,middle,blue,0,,,,,,,,,3,2,20,5,,,,,,,261.43233740000005,None,,,,,,,,,,,,262.4832136,None,k,0,0.66587770000001,262.4832136,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_neutral,0,a,middle,blue,0,,,,,,,,,3,3,21,5,,,,,,,263.1675385000001,None,,,,,,,,,,,,264.3146223000001,None,k,0,0.5464273999998568,264.3146223000001,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
blue_incongruent,0,a,right,blue,0.6,,,,,,,,,3,4,22,2,,,,,,,264.87349370000015,None,,,,,,,,,,,,266.10410260000003,None,a,1,0.4931460000000243,266.10410260000003,None,,,,,20,001,2022_Oct_20_1807,Version4,2021.2.0,240.88665560116604,
