images,congruentcy,corrAns,box_pos,box_color,box_x,pract.thisRepN,pract.thisTrialN,pract.thisN,pract.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_instr.keys,key_resp_instr.rt,FixCross.started,FixCross.stopped,Box_p.started,Box_p.stopped,key_resp_P.keys,key_resp_P.corr,key_resp_P.rt,key_resp_P.started,key_resp_P.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,Box.started,Box.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,space,11.070760899999982,,,,,,,,,,,,,,,,,,,,,,,,,22,001,2022_Oct_22_1721,Version4,2021.2.0,239.75353336772062,
blue_incongruent,0,a,right,blue,0.6,0,0,0,2,,,,,,,,,,,,,,,24.512520499999994,None,25.580138000000005,None,a,1,0.5715284000000054,25.580138000000005,None,,,,,,,,,,,,,,,,22,001,2022_Oct_22_1721,Version4,2021.2.0,239.75353336772062,
red_congruent,1,k,right,red,0.6,0,1,1,1,,,,,,,,,,,,,,,27.164608000000015,None,28.2991672,None,k,1,0.3888727000000074,28.2991672,None,,,,,,,,,,,,,,,,22,001,2022_Oct_22_1721,Version4,2021.2.0,239.75353336772062,
red_neutral,0,k,middle,red,0,0,2,2,4,,,,,,,,,,,,,,,29.696601799999996,None,30.764461799999992,None,k,1,0.899933500000003,30.764461799999992,None,,,,,,,,,,,,,,,,22,001,2022_Oct_22_1721,Version4,2021.2.0,239.75353336772062,
blue_incongruent,0,a,right,blue,0.6,0,3,3,2,,,,,,,,,,,,,,,32.68359649999999,None,33.868121599999995,None,a,1,0.5166558999999893,33.868121599999995,None,,,,,,,,,,,,,,,,22,001,2022_Oct_22_1721,Version4,2021.2.0,239.75353336772062,
red_neutral,0,k,middle,red,0,0,4,4,4,,,,,,,,,,,,,,,35.4072438,None,36.50012800000002,None,k,1,0.7010793999999976,36.50012800000002,None,,,,,,,,,,,,,,,,22,001,2022_Oct_22_1721,Version4,2021.2.0,239.75353336772062,
red_congruent,1,k,right,red,0.6,0,5,5,1,,,,,,,,,,,,,,,38.218784,None,39.391037100000005,None,k,1,0.47452439999997864,39.391037100000005,None,,,,,,,,,,,,,,,,22,001,2022_Oct_22_1721,Version4,2021.2.0,239.75353336772062,
red_incongruent,0,k,left,red,-0.6,1,0,6,3,,,,,,,,,,,,,,,40.88835370000001,None,41.94796099999999,None,k,1,0.5979619999999954,41.94796099999999,None,,,,,,,,,,,,,,,,22,001,2022_Oct_22_1721,Version4,2021.2.0,239.75353336772062,
blue_congruent,1,a,left,blue,-0.6,1,1,7,0,,,,,,,,,,,,,,,43.570402,None,44.758840100000015,None,a,1,0.6514588000000003,44.758840100000015,None,,,,,,,,,,,,,,,,22,001,2022_Oct_22_1721,Version4,2021.2.0,239.75353336772062,
blue_incongruent,0,a,right,blue,0.6,1,2,8,2,,,,,,,,,,,,,,,46.431736599999994,None,47.48293480000001,None,a,1,0.6637378000000069,47.48293480000001,None,,,,,,,,,,,,,,,,22,001,2022_Oct_22_1721,Version4,2021.2.0,239.75353336772062,
