images,congruentcy,corrAns,box_pos,box_color,box_x,pract.thisRepN,pract.thisTrialN,pract.thisN,pract.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,key_resp_instr.keys,key_resp_instr.rt,FixCross.started,FixCross.stopped,Box_p.started,Box_p.stopped,key_resp_P.keys,key_resp_P.corr,key_resp_P.rt,key_resp_P.started,key_resp_P.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,Box.started,Box.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,participant,session,date,expName,psychopyVersion,frameRate,
blue_incongruent,0,a,right,blue,0.6,3,1,19,2,,,,,,,,,,,,,,,72.19867019999947,None,73.31210429999919,None,a,1,0.928722700000435,73.31210429999919,None,,,,,,,,,,,,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_congruent,1,a,left,blue,-0.6,3,2,20,0,,,,,,,,,,,,,,,75.25588199999947,None,76.36121490000005,None,a,1,1.136062700000366,76.36121490000005,None,,,,,,,,,,,,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_incongruent,0,k,left,red,-0.6,3,3,21,3,,,,,,,,,,,,,,,78.51348929999949,None,79.5353669999995,None,k,1,0.6185187000000951,79.5353669999995,None,,,,,,,,,,,,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_neutral,0,a,middle,blue,0,3,4,22,5,,,,,,,,,,,,,,,81.17047029999958,None,82.26313839999966,None,a,1,0.6670243999997183,82.26313839999966,None,,,,,,,,,,,,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_congruent,1,k,right,red,0.6,3,5,23,1,,,,,,,,,,,,,,,83.94841969999925,None,85.09136390000003,None,k,1,0.6149921000005634,85.09136390000003,None,,,,,,,,,,,,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.73476009999922,None,space,2.0586900000007518,,,,,,,,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_congruent,1,a,left,blue,-0.6,,,,,0,0,0,0,,,,,,,,,,,90.80972069999916,None,,,,,,,,,,,,91.94841649999944,None,a,1,0.9828836999995474,91.94841649999944,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_neutral,0,a,middle,blue,0,,,,,0,1,1,5,,,,,,,,,,,92.94971309999983,None,,,,,,,,,,,,94.05900799999927,None,a,1,0.40860820000034437,94.05900799999927,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_congruent,1,a,left,blue,-0.6,,,,,0,2,2,0,,,,,,,,,,,94.48466409999946,None,,,,,,,,,,,,95.58985929999926,None,a,1,0.42181630000050063,95.58985929999926,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_congruent,1,k,right,red,0.6,,,,,0,3,3,1,,,,,,,,,,,96.02357979999942,None,,,,,,,,,,,,97.12890729999981,None,k,1,0.40301109999927576,97.12890729999981,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_neutral,0,a,middle,blue,0,,,,,0,4,4,5,,,,,,,,,,,97.5461381999994,None,,,,,,,,,,,,98.58898059999956,None,a,1,0.4953005999996094,98.58898059999956,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_incongruent,0,a,right,blue,0.6,,,,,0,5,5,2,,,,,,,,,,,99.09778599999936,None,,,,,,,,,,,,100.14058059999934,None,a,1,0.3917671999997765,100.14058059999934,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_neutral,0,k,middle,red,0,,,,,1,0,6,4,,,,,,,,,,,100.54502609999963,None,,,,,,,,,,,,101.67984230000002,None,k,1,0.5328419000006761,101.67984230000002,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_incongruent,0,a,right,blue,0.6,,,,,1,1,7,2,,,,,,,,,,,102.23037849999946,None,,,,,,,,,,,,103.35228029999962,None,a,1,0.5806433999996443,103.35228029999962,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_incongruent,0,k,left,red,-0.6,,,,,1,2,8,3,,,,,,,,,,,103.94878459999927,None,,,,,,,,,,,,105.0373912999994,None,k,1,0.6077765999998519,105.0373912999994,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_congruent,1,a,left,blue,-0.6,,,,,1,3,9,0,,,,,,,,,,,105.66310469999917,None,,,,,,,,,,,,106.71822229999998,None,a,1,0.46325550000074145,106.71822229999998,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_congruent,1,k,right,red,0.6,,,,,1,4,10,1,,,,,,,,,,,107.19803759999922,None,,,,,,,,,,,,108.24920139999995,None,k,1,0.388187000000471,108.24920139999995,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_neutral,0,k,middle,red,0,,,,,1,5,11,4,,,,,,,,,,,108.64966599999934,None,,,,,,,,,,,,109.93420999999944,None,k,1,0.39156980000007025,109.93420999999944,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_neutral,0,a,middle,blue,0,,,,,2,0,12,5,,,,,,,,,,,110.34303499999987,None,,,,,,,,,,,,111.46097819999977,None,a,1,0.43302029999995284,111.46097819999977,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_neutral,0,k,middle,red,0,,,,,2,1,13,4,,,,,,,,,,,111.91135569999915,None,,,,,,,,,,,,113.02919549999933,None,k,1,0.3851142000003165,113.02919549999933,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_congruent,1,k,right,red,0.6,,,,,2,2,14,1,,,,,,,,,,,113.42968709999968,None,,,,,,,,,,,,114.48073159999967,None,k,1,0.7815399999999499,114.48073159999967,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_neutral,0,a,middle,blue,0,,,,,2,3,15,5,,,,,,,,,,,115.27321779999966,None,,,,,,,,,,,,116.36590559999968,None,k,0,0.4087157000003572,116.36590559999968,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_neutral,0,a,middle,blue,0,,,,,2,4,16,5,,,,,,,,,,,116.79157749999922,None,,,,,,,,,,,,117.90934560000005,None,a,1,0.7934125000001586,117.90934560000005,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_incongruent,0,a,right,blue,0.6,,,,,2,5,17,2,,,,,,,,,,,118.71862059999967,None,,,,,,,,,,,,119.77380959999937,None,a,1,0.6491639999994732,119.77380959999937,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_neutral,0,k,middle,red,0,,,,,3,0,18,4,,,,,,,,,,,120.44123199999922,None,,,,,,,,,,,,121.60074509999959,None,k,1,0.5904681000001801,121.60074509999959,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_congruent,1,k,right,red,0.6,,,,,3,1,19,1,,,,,,,,,,,122.20556739999938,None,,,,,,,,,,,,123.38598229999934,None,k,1,0.6214829000000464,123.38598229999934,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_incongruent,0,k,left,red,-0.6,,,,,3,2,20,3,,,,,,,,,,,124.02417349999996,None,,,,,,,,,,,,125.06692099999964,None,k,1,0.5328719000008277,125.06692099999964,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_neutral,0,a,middle,blue,0,,,,,3,3,21,5,,,,,,,,,,,125.61756889999924,None,,,,,,,,,,,,126.70196889999988,None,a,1,0.45804970000062895,126.70196889999988,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_neutral,0,a,middle,blue,0,,,,,3,4,22,5,,,,,,,,,,,127.17756949999966,None,,,,,,,,,,,,128.25362029999997,None,a,1,0.3544448000002376,128.25362029999997,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_incongruent,0,a,right,blue,0.6,,,,,3,5,23,2,,,,,,,,,,,128.62074559999928,None,,,,,,,,,,,,129.7260168999992,None,a,1,0.4822353999998086,129.7260168999992,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_congruent,1,k,right,red,0.6,,,,,4,0,24,1,,,,,,,,,,,130.2265527999998,None,,,,,,,,,,,,131.34856079999918,None,k,1,0.516233899999861,131.34856079999918,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_incongruent,0,k,left,red,-0.6,,,,,4,1,25,3,,,,,,,,,,,131.88246639999943,None,,,,,,,,,,,,132.96695309999996,None,k,1,0.5217602000002444,132.96695309999996,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_congruent,1,k,right,red,0.6,,,,,4,2,26,1,,,,,,,,,,,133.5009958999999,None,,,,,,,,,,,,134.61039019999953,None,k,1,0.43052979999993113,134.61039019999953,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_congruent,1,a,left,blue,-0.6,,,,,4,3,27,0,,,,,,,,,,,135.05248969999957,None,,,,,,,,,,,,136.20370609999918,None,k,0,0.4213980000004085,136.20370609999918,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_incongruent,0,k,left,red,-0.6,,,,,4,4,28,3,,,,,,,,,,,136.63749049999933,None,,,,,,,,,,,,137.7345378,None,k,1,0.5709908999997424,137.7345378,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_incongruent,0,k,left,red,-0.6,,,,,4,5,29,3,,,,,,,,,,,138.32254759999978,None,,,,,,,,,,,,139.41544199999953,None,k,1,0.5782773000000816,139.41544199999953,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_neutral,0,k,middle,red,0,,,,,5,0,30,4,,,,,,,,,,,140.00777729999936,None,,,,,,,,,,,,141.12573229999998,None,k,1,0.548027899999397,141.12573229999998,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_congruent,1,a,left,blue,-0.6,,,,,5,1,31,0,,,,,,,,,,,141.68867079999927,None,,,,,,,,,,,,142.7312947999999,None,a,1,0.8147515000000567,142.7312947999999,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_incongruent,0,a,right,blue,0.6,,,,,5,2,32,2,,,,,,,,,,,143.56137789999957,None,,,,,,,,,,,,144.7417676999994,None,a,1,0.5805356000000756,144.7417676999994,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_congruent,1,a,left,blue,-0.6,,,,,5,3,33,0,,,,,,,,,,,145.33830419999958,None,,,,,,,,,,,,146.45229419999941,None,a,1,0.6541973000003054,146.45229419999941,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_neutral,0,k,middle,red,0,,,,,5,4,34,4,,,,,,,,,,,147.11942439999984,None,,,,,,,,,,,,148.1829147999997,None,k,1,0.6278280999995332,148.1829147999997,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_neutral,0,k,middle,red,0,,,,,5,5,35,4,,,,,,,,,,,148.82560529999955,None,,,,,,,,,,,,149.86386129999937,None,k,1,0.43507360000057815,149.86386129999937,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_congruent,1,k,right,red,0.6,,,,,6,0,36,1,,,,,,,,,,,150.31032159999995,None,,,,,,,,,,,,151.39046549999966,None,k,1,0.6526874000001044,151.39046549999966,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_incongruent,0,k,left,red,-0.6,,,,,6,1,37,3,,,,,,,,,,,152.05799389999993,None,,,,,,,,,,,,153.1298012999996,None,k,1,0.5616100999995979,153.1298012999996,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_incongruent,0,a,right,blue,0.6,,,,,6,2,38,2,,,,,,,,,,,153.70561309999994,None,,,,,,,,,,,,154.90714299999945,None,a,1,0.44062619999931485,154.90714299999945,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_neutral,0,k,middle,red,0,,,,,6,3,39,4,,,,,,,,,,,155.36132709999947,None,,,,,,,,,,,,156.50018490000002,None,k,1,0.39161249999961,156.50018490000002,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_congruent,1,k,right,red,0.6,,,,,6,4,40,1,,,,,,,,,,,156.9047828999992,None,,,,,,,,,,,,157.99345579999954,None,k,1,0.6906201000001602,157.99345579999954,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_congruent,1,a,left,blue,-0.6,,,,,6,5,41,0,,,,,,,,,,,158.70253019999927,None,,,,,,,,,,,,159.7786647999992,None,a,1,0.4976298000001407,159.7786647999992,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_incongruent,0,k,left,red,-0.6,,,,,7,0,42,3,,,,,,,,,,,160.28754319999916,None,,,,,,,,,,,,161.3636805999995,None,a,0,0.4169302999998763,161.3636805999995,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_neutral,0,a,middle,blue,0,,,,,7,1,43,5,,,,,,,,,,,161.79749829999946,None,,,,,,,,,,,,162.87379919999967,None,a,1,1.6272603000006711,162.87379919999967,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_congruent,1,a,left,blue,-0.6,,,,,7,2,44,0,,,,,,,,,,,164.5170374999998,None,,,,,,,,,,,,165.6430496999992,None,a,1,0.7220555000003515,165.6430496999992,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_incongruent,0,k,left,red,-0.6,,,,,7,3,45,3,,,,,,,,,,,166.3774567999999,None,,,,,,,,,,,,167.49098679999952,None,k,1,1.0904061000001093,167.49098679999952,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_incongruent,0,a,right,blue,0.6,,,,,7,4,46,2,,,,,,,,,,,168.60059639999963,None,,,,,,,,,,,,169.70584309999958,None,a,1,0.7079423000004681,169.70584309999958,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_incongruent,0,a,right,blue,0.6,,,,,7,5,47,2,,,,,,,,,,,170.43160839999928,None,,,,,,,,,,,,171.53284369999983,None,a,1,0.6890448000003744,171.53284369999983,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,4.820781199999146,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_incongruent,0,a,right,blue,0.6,,,,,,,,,0,0,0,2,,,,,,,177.09705569999915,None,,,,,,,,,,,,178.12725219999993,None,a,1,1.287592599999698,178.12725219999993,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_congruent,1,k,right,red,0.6,,,,,,,,,0,1,1,1,,,,,,,179.42849260000003,None,,,,,,,,,,,,180.51310159999957,None,k,1,0.45393809999950463,180.51310159999957,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_congruent,1,k,right,red,0.6,,,,,,,,,0,2,2,1,,,,,,,180.9760540999996,None,,,,,,,,,,,,182.06044719999954,None,k,1,0.4187779000003502,182.06044719999954,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_neutral,0,a,middle,blue,0,,,,,,,,,0,3,3,5,,,,,,,182.49440199999935,None,,,,,,,,,,,,183.62043949999952,None,a,1,0.4590227999997296,183.62043949999952,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_neutral,0,a,middle,blue,0,,,,,,,,,0,4,4,5,,,,,,,184.09607419999975,None,,,,,,,,,,,,185.13036909999937,None,a,1,0.38930160000018077,185.13036909999937,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_congruent,1,a,left,blue,-0.6,,,,,,,,,0,5,5,0,,,,,,,185.53511600000002,None,,,,,,,,,,,,186.56522489999952,None,a,1,0.6669874999997774,186.56522489999952,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_neutral,0,a,middle,blue,0,,,,,,,,,1,0,6,5,,,,,,,187.24520159999975,None,,,,,,,,,,,,188.30872969999928,None,a,1,0.3393335000000661,188.30872969999928,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_incongruent,0,k,left,red,-0.6,,,,,,,,,1,1,7,3,,,,,,,188.65910389999954,None,,,,,,,,,,,,189.77278599999954,None,k,1,0.6115101999994295,189.77278599999954,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_neutral,0,k,middle,red,0,,,,,,,,,1,2,8,4,,,,,,,190.3984462999997,None,,,,,,,,,,,,191.49127059999955,None,k,1,0.509231500000169,191.49127059999955,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_incongruent,0,a,right,blue,0.6,,,,,,,,,1,3,9,2,,,,,,,192.01276039999993,None,,,,,,,,,,,,193.09307479999916,None,a,1,0.5078081999999995,193.09307479999916,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_neutral,0,k,middle,red,0,,,,,,,,,1,4,10,4,,,,,,,193.61851429999933,None,,,,,,,,,,,,194.73649169999953,None,a,0,0.44045269999969605,194.73649169999953,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_congruent,1,k,right,red,0.6,,,,,,,,,1,5,11,1,,,,,,,195.19531819999975,None,,,,,,,,,,,,196.3216266999998,None,k,1,1.2397270999999819,196.3216266999998,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_incongruent,0,k,left,red,-0.6,,,,,,,,,2,0,12,3,,,,,,,197.57703729999957,None,,,,,,,,,,,,198.64466879999964,None,k,1,0.7728401000003942,198.64466879999964,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_incongruent,0,k,left,red,-0.6,,,,,,,,,2,1,13,3,,,,,,,199.4289622999995,None,,,,,,,,,,,,200.50926749999962,None,k,1,0.5085625000001528,200.50926749999962,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_incongruent,0,k,left,red,-0.6,,,,,,,,,2,2,14,3,,,,,,,201.0347173,None,,,,,,,,,,,,202.11515299999974,None,k,1,0.43077639999955863,202.11515299999974,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_congruent,1,a,left,blue,-0.6,,,,,,,,,2,3,15,0,,,,,,,202.5572820999996,None,,,,,,,,,,,,203.67523939999955,None,a,1,0.3830270999997083,203.67523939999955,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_incongruent,0,k,left,red,-0.6,,,,,,,,,2,4,16,3,,,,,,,204.07147149999946,None,,,,,,,,,,,,205.26431149999917,None,k,1,0.5300335000001724,205.26431149999917,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_neutral,0,k,middle,red,0,,,,,,,,,2,5,17,4,,,,,,,205.8065563,None,,,,,,,,,,,,206.8952064999994,None,a,0,0.4514883000001646,206.8952064999994,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_incongruent,0,k,left,red,-0.6,,,,,,,,,3,0,18,3,,,,,,,207.36248459999933,None,,,,,,,,,,,,208.4468414999992,None,k,1,1.4600931000004493,208.4468414999992,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_incongruent,0,k,left,red,-0.6,,,,,,,,,3,1,19,3,,,,,,,209.91932689999976,None,,,,,,,,,,,,211.1205433999994,None,k,1,0.7386017999997421,211.1205433999994,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_congruent,1,a,left,blue,-0.6,,,,,,,,,3,2,20,0,,,,,,,211.87130529999922,None,,,,,,,,,,,,213.0266886999998,None,a,1,0.6567290000002686,213.0266886999998,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
blue_incongruent,0,a,right,blue,0.6,,,,,,,,,3,3,21,2,,,,,,,213.6940537999999,None,,,,,,,,,,,,214.88699459999953,None,a,1,0.652854799999659,214.88699459999953,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
red_neutral,0,k,middle,red,0,,,,,,,,,3,4,22,4,,,,,,,215.55438439999944,None,,,,,,,,,,,,216.67638409999927,None,k,1,0.7277428000006694,216.67638409999927,None,,,,,3,001,2022_Aug_05_1856,Version4,2021.2.0,239.68744756545786,
